latitude
40.732396
40.706773
40.705714
40.707962
40.719251
40.715763
40.725616
40.725616
40.727751
40.725616
40.725616
40.725616
40.725616
40.725616
40.720041
40.725616
40.715309
40.719193
40.725616
40.719051
40.713149
40.708321
40.718403
40.719084
40.731415
40.705299
40.725616
40.704638
40.709021
40.725616
40.715002
40.720362
40.71055
40.725616
40.718707
40.722786
40.725616
40.725616
40.718559
40.72821
40.708351
40.725616
40.717969
40.723382
40.709493
40.723687
40.725616
40.725616
40.703235
40.708263
40.709669
40.722748
40.720733
40.7064
40.728269
40.718128
40.725616
40.704025
40.717821
40.725616
40.7064
40.708988
40.721949
40.710962
40.705486
40.711453
40.705523
40.725616
40.707704
40.718488
40.717044
40.725465
40.709139
40.704703
40.705431
40.725616
40.717132
40.721524
40.725616
40.718516
40.72928
40.725616
40.719904
40.725616
40.725616
40.725616
40.725616
40.725616
40.725616
40.716968
40.725616
40.719454
40.725616
40.725616
40.725616
40.709765
40.725616
40.725616
40.725616
40.726047
40.725616
40.725616
40.725616
40.725616
40.714812
40.710764
40.721068
40.725616
40.716525
40.725616
40.723137
40.721043
40.725616
40.712433
40.712875
40.725616
40.725616
40.71055
40.706523
40.716114
40.725616
40.710037
40.71055
40.725616
40.718559
40.713761
40.725616
40.719128
40.725616
40.725616
40.725616
40.722248
40.721634
40.724183
40.705187
40.720741
40.725616
40.715018
40.709468
40.725616
40.717322
40.718096
40.725616
40.710306
40.725616
40.725616
40.714771
40.725616
40.725616
40.725616
40.729793
40.725616
40.725616
40.709916
40.721811
40.707086
40.725616
40.721853
40.708931
40.725616
40.715205
40.725616
40.728171
40.717607
40.704039
40.711393
40.707753
40.721337
40.725616
40.719967
40.709729
40.725616
40.702744
40.719111
40.719891
40.720687
40.725616
40.707632
40.715916
40.719018
40.708028
40.712987
40.729807
40.714299
40.721
40.719358
40.725616
40.725616
40.718095
40.725616
40.719783
40.725616
40.709729
40.725616
40.715389
40.706051
40.725616
40.725616
40.722827
40.725616
