the_geom,feat_code,shape_leng
"{'type': 'MultiLineString', 'coordinates': [[[-73.90778283031347, 40.656249295638986], [-73.90797236785252, 40.65622068491777], [-73.90816176398091, 40.65619160550235], [-73.9081630768107, 40.65619137241605], [-73.90816440142768, 40.656191166354695], [-73.90816572600747, 40.65619098730876], [-73.90816706234958, 40.656190853298106], [-73.90816841046656, 40.65619075531752], [-73.90816975853397, 40.65619069335759], [-73.90817109473979, 40.65619065840367], [-73.90817244270796, 40.656190668485024], [-73.90817379063901, 40.65619070558182], [-73.90817513850807, 40.656190787704446], [-73.90817647569799, 40.65619089683405], [-73.90817781164353, 40.656191050988504], [-73.90817914755188, 40.65619123215843], [-73.90818045976182, 40.65619144933012], [-73.90818177192226, 40.65619170252248], [-73.90818306039672, 40.65619198271142], [-73.90818433698485, 40.65619230791671], [-73.90818561353575, 40.65619266013749], [-73.90818685456398, 40.656193048350595], [-73.90818808371823, 40.65619347257487], [-73.90818930101095, 40.65619392380522], [-73.90819048278094, 40.65619441102791], [-73.90819165268931, 40.65619492525663], [-73.9081927989118, 40.656195466481954], [-73.90819390961155, 40.6561960436996], [-73.90819499662537, 40.65619664791387], [-73.90819605995323, 40.65619727912475], [-73.9081970995951, 40.65619793733218], [-73.90819809188991, 40.65619863152255], [-73.90819906051117, 40.65619934370438], [-73.90820000544649, 40.656200082882805], [-73.90820090305948, 40.6562008400338], [-73.90820177697412, 40.65620163318657], [-73.90820260357879, 40.656202435306724], [-73.90820339467315, 40.656203264414074], [-73.90820415025719, 40.656204120508605], [-73.90820487035568, 40.65620498557999], [-73.90820554311942, 40.65620587762912], [-73.90820618039761, 40.65620677865505], [-73.9082062240537, 40.656206847129226], [-73.90820678216548, 40.656207706668205], [-73.908207324799, 40.656208643639324], [-73.90820783194694, 40.65620958958731], [-73.90820830359694, 40.65621055351731], [-73.90820872792455, 40.65621153541985], [-73.90820910495462, 40.656212517284686], [-73.90820943466235, 40.656213517122104], [-73.90820971707251, 40.65621451692178], [-73.9082099521727, 40.65621552568882], [-73.90821174104815, 40.65622165603766], [-73.9082348658147, 40.65630090921163], [-73.90826751408862, 40.65641280292384], [-73.90831620608982, 40.65661145985211], [-73.90835534095783, 40.656765116594066], [-73.9083640453297, 40.65679929275803], [-73.90837136543078, 40.65682803319654], [-73.90839179606445, 40.656908806061146], [-73.90839800452798, 40.656933353704176], [-73.9084250553395, 40.65704029816473], [-73.90842615849493, 40.65704466024823], [-73.90843123071258, 40.65706485028179], [-73.90845962014113, 40.65717784997583], [-73.9084657884437, 40.65720240298555], [-73.90848059710338, 40.65726134101714], [-73.90849278860556, 40.65730763910511], [-73.90850064416118, 40.65733746868496], [-73.90852915029693, 40.6574457245261], [-73.90853700588507, 40.657475554102945], [-73.90854208413838, 40.657494840016106], [-73.90856380892298, 40.657578973702385], [-73.90857151670839, 40.657608822069776], [-73.9086024243647, 40.65772851816772], [-73.90860277756241, 40.65772964409489], [-73.90860308343676, 40.657730787994815], [-73.90860334201251, 40.657731931857114], [-73.90860339714679, 40.6577322542861], [-73.90860354144027, 40.65773309368281], [-73.90860368175704, 40.65773424645632], [-73.90860377476284, 40.65773540819743], [-73.90860382046995, 40.65773656990094], [-73.90860380704142, 40.65773774056265], [-73.90860374632655, 40.65773890218163], [-73.90860362648836, 40.65774006375358], [-73.90860345936382, 40.657741216282844], [-73.90860323311595, 40.657742368765106], [-73.9086029595818, 40.657743512204625], [-73.90860263876125, 40.657744646601365], [-73.90860225881735, 40.65774578095116], [-73.90860183159947, 40.65774689725305], [-73.90860134528289, 40.65774799549763], [-73.90860109981888, 40.65774850139323], [-73.90860081166763, 40.657749093704595], [-73.90860024261535, 40.657750164867906], [-73.90859961445206, 40.65775122697909], [-73.90859893901475, 40.65775227104233], [-73.90859821630343, 40.65775329705763], [-73.90859744631807, 40.657754305025065], [-73.9085966290711, 40.657755285939416], [-73.90859577637472, 40.657756248815225], [-73.90859487640431, 40.65775719364316], [-73.90859392917221, 40.65775811141795], [-73.90859294651544, 40.65775899314393], [-73.90859191658465, 40.657759856822], [-73.90859085121689, 40.65776069345636], [-73.90859036709924, 40.65776104967646], [-73.90858975041205, 40.657761503047055], [-73.90858861417018, 40.657762285594], [-73.90858744250366, 40.65776303209215], [-73.90858624723711, 40.65776374255084], [-73.90858500470894, 40.65776442595643], [-73.90858373856837, 40.65776508232774], [-73.90858243701545, 40.657765693645], [-73.90858112367488, 40.65776627793739], [-73.90857977490961, 40.65776682618086], [-73.90857840254442, 40.65776733838494], [-73.90857700657916, 40.65776781454953], [-73.90857558701391, 40.657768254674664], [-73.90857415568567, 40.65776864976456], [-73.90857270075752, 40.657769008814995], [-73.90857177104954, 40.65776921879704], [-73.90857123404162, 40.65776934084054], [-73.9085697555751, 40.657769618825675], [-73.90856825349624, 40.65776986977653], [-73.90856675147916, 40.65777007570153], [-73.90856523769904, 40.65777023659129], [-73.90856372396829, 40.65777036146041], [-73.90856219846223, 40.657770450299445], [-73.90856067301794, 40.65777049411265], [-73.90855914762298, 40.6577705019052], [-73.90855761046505, 40.65777046466249], [-73.90855608518123, 40.657770391408505], [-73.90852088783396, 40.65777555940552], [-73.90849082343938, 40.657779966035875], [-73.90842554984177, 40.657789549622], [-73.90836027623776, 40.6577991241659], [-73.90834778803058, 40.65780095667409], [-73.9082950144397, 40.65780869868218], [-73.90822974079823, 40.657818273151975], [-73.90821340737301, 40.65782083469813], [-73.90816614569736, 40.65782824515247], [-73.90815574481843, 40.65782987398834], [-73.9081025387652, 40.657838208103136], [-73.90803894362632, 40.65784818003327], [-73.90797534848085, 40.657858142923054], [-73.90791175330395, 40.65786811478286], [-73.90787124497773, 40.65787443099102], [-73.90785190741803, 40.65787745024391], [-73.9078499677957, 40.6578777188452], [-73.9078480282479, 40.65787793341546], [-73.90784607693762, 40.65787810295042], [-73.90784412570201, 40.65787821845437], [-73.90784216270387, 40.65787828892299], [-73.90784143311551, 40.65787829194051], [-73.9078401997928, 40.65787829635544], [-73.90783823694399, 40.65787825876208], [-73.90783627416977, 40.65787816713768], [-73.9078343232949, 40.657878021491754], [-73.90783237249474, 40.65787782181482], [-73.90783043358144, 40.65787757712153], [-73.9078285065675, 40.65787727840671], [-73.90782660327766, 40.65787692567987], [-73.9078247118747, 40.65787652793662], [-73.9078228323711, 40.65787607617185], [-73.90782183828422, 40.657875807921606], [-73.90782098840386, 40.657875579409634], [-73.90781915633595, 40.65787502862593], [-73.90781735980435, 40.65787443284481], [-73.90781558699685, 40.65787378305163], [-73.90781384971326, 40.65787309726621], [-73.90781213615371, 40.65787235746879], [-73.90781046995517, 40.657871572683405], [-73.90780882745588, 40.65787075189627], [-73.90780723231757, 40.65786988612125], [-73.90780567271558, 40.657868975348805], [-73.90780416047463, 40.65786801958849], [-73.90780268375761, 40.657867027835906], [-73.90780126621381, 40.65786600011005], [-73.90779988420636, 40.65786492738678], [-73.90779856135971, 40.657863827695415], [-73.90779728586172, 40.65786269202133], [-73.90779606953691, 40.65786152037394], [-73.90779490054827, 40.657860321748956], [-73.90779394776101, 40.657859261076425], [-73.90779379073287, 40.657859087150776], [-73.90779274007829, 40.65785782558442], [-73.9077917367599, 40.6578565370405], [-73.90779080442697, 40.65785522153795], [-73.90778993125483, 40.65785387906735], [-73.90778911723105, 40.65785251863379], [-73.90778836235562, 40.65785114023726], [-73.9077876784657, 40.65784973488219], [-73.90778705371167, 40.6578483205693], [-73.90778676386012, 40.657847571106636], [-73.90778649993067, 40.65784688830297], [-73.90778600529806, 40.657845438073736], [-73.90778558162597, 40.657843978896175], [-73.90778137007428, 40.65782828850986], [-73.90777064120525, 40.657788323958776], [-73.90776316858081, 40.6577605388116], [-73.90775619476825, 40.65773460552731], [-73.9077553030447, 40.65773128820721], [-73.90774174836693, 40.65768087808846], [-73.90772729015183, 40.657627159643155], [-73.90771284379706, 40.65757343220003], [-73.9077073463953, 40.6575530076602], [-73.90770017142675, 40.65752635019452], [-73.9076983856285, 40.657519713750425], [-73.90768605286728, 40.657469907950905], [-73.90768587413375, 40.657469184692076], [-73.90768142102374, 40.65745120769424], [-73.90768034625569, 40.65744686994052], [-73.90767336264548, 40.657418664637284], [-73.90766085117617, 40.65736814458078], [-73.90764833973829, 40.65731761551746], [-73.90763582830688, 40.657267095457684], [-73.90762331689447, 40.6572165753962], [-73.907618924968, 40.65719884248471], [-73.90761080551343, 40.65716604632792], [-73.90759829413886, 40.657115526263205], [-73.90758578278326, 40.65706500619677], [-73.9075752062263, 40.65702623042897], [-73.90756464150617, 40.65698745466955], [-73.90755407679826, 40.65694867890892], [-73.90749739767298, 40.65674698049764], [-73.90744475192882, 40.65654463692654], [-73.90740032011428, 40.656359071175004], [-73.90739631710055, 40.65634235344933], [-73.90739616309196, 40.656341711256445], [-73.90739597570132, 40.65634041436055], [-73.90739585924467, 40.65633912652698], [-73.90739579009822, 40.65633782972627], [-73.90739579191074, 40.65633652397754], [-73.90739584100847, 40.65633522727203], [-73.90739596105267, 40.65633393062368], [-73.90739612838205, 40.65633264301856], [-73.9073963666579, 40.65633135547053], [-73.90739665221892, 40.6563300769658], [-73.90739700872642, 40.656328798518146], [-73.90739741250651, 40.65632753811888], [-73.90739787539623, 40.65632628677239], [-73.90739839738299, 40.65632505348386], [-73.90739897847932, 40.65632382924806], [-73.90739960684829, 40.65632262306063], [-73.90740029431429, 40.65632143493119], [-73.90740104087735, 40.65632026485962], [-73.90740183470055, 40.65631912184164], [-73.90740268762079, 40.65631799688154], [-73.90740357598918, 40.65631688996037], [-73.90740452225975, 40.65631581010129], [-73.90740552879728, 40.65631475730625], [-73.90740657077052, 40.65631373155523], [-73.90740766000383, 40.65631273285778], [-73.90740879649732, 40.65631176121392], [-73.90740998023843, 40.65631082562873], [-73.90741119941525, 40.6563099170876], [-73.90741246583968, 40.65630904460515], [-73.9074137676873, 40.656308208171914], [-73.90741510497067, 40.65630739878276], [-73.90741647766474, 40.65630663444791], [-73.90741788342838, 40.65630589805568], [-73.90741791300819, 40.656305884571736], [-73.907419329335, 40.656305204920606], [-73.90742079647433, 40.656304548723796], [-73.90742229902436, 40.65630393758136], [-73.90742383699762, 40.65630336248814], [-73.90742538673273, 40.656302832430185], [-73.90742696006672, 40.6563023384119], [-73.90742856882392, 40.656301880442825], [-73.90743018933053, 40.656301476514194], [-73.90743182159902, 40.656301117620885], [-73.90743347746637, 40.65630079476725], [-73.90743514509565, 40.65630051694893], [-73.90743573643739, 40.65630043007462], [-73.90772001787424, 40.65625867367949]]]}",2250,1592.91643584
"{'type': 'MultiLineString', 'coordinates': [[[-73.92095064734721, 40.66331774658176], [-73.92094855453684, 40.66331746598346], [-73.92094643800047, 40.66331724840497], [-73.9209443214108, 40.66331707585227], [-73.92094219292072, 40.66331696632747], [-73.92094006436668, 40.6633169108336], [-73.92093793573785, 40.66331691837579], [-73.92093580705567, 40.66331697094371], [-73.92093369012446, 40.66331708655585], [-73.9209315613035, 40.66331725619074], [-73.92092945606979, 40.66331747987283], [-73.92092736259774, 40.66331775759394], [-73.9209252808872, 40.66331808935409], [-73.92092321092758, 40.66331848415844], [-73.92092116456594, 40.66331892400479], [-73.9209191299658, 40.66331941789018], [-73.92091713076793, 40.66331997483603], [-73.9209151551679, 40.6633205768239], [-73.92091320316577, 40.66332122385376], [-73.92091128656588, 40.66332193394409], [-73.9209099117732, 40.66332248231396], [-73.92090939356383, 40.66332268907645], [-73.92090754781098, 40.6633234892671], [-73.920905737471, 40.66332434351306], [-73.9209039625546, 40.663325242809165], [-73.92090223488735, 40.66332618716351], [-73.92090054264362, 40.66332717656808], [-73.9208989094748, 40.663328211039065], [-73.92089731172945, 40.663329290560206], [-73.92089577306963, 40.66333040614258], [-73.920894281659, 40.66333156678328], [-73.92089321275866, 40.66333244585285], [-73.92089283751896, 40.663332754471966], [-73.92089145244304, 40.66333399623225], [-73.92089012646333, 40.663335265048595], [-73.92088885957982, 40.66333656092114], [-73.92088765177122, 40.663337901860096], [-73.92088650305878, 40.66333926985513], [-73.92088541344256, 40.663340664906336], [-73.9208843947482, 40.6633420870218], [-73.92088344697574, 40.66334353620152], [-73.9208825582995, 40.66334501243738], [-73.92088172873021, 40.663346506724245], [-73.9208809819191, 40.66334801907829], [-73.92088029420422, 40.66334955848851], [-73.92087967743261, 40.6633511069527], [-73.92087930008519, 40.6633521954176], [-73.92087913158291, 40.663352682481126], [-73.92087866851281, 40.66335425806651], [-73.92087826454966, 40.66335585170289], [-73.92087793152977, 40.66335745439318], [-73.92087768127884, 40.66335906614562], [-73.92087750198188, 40.663360677946834], [-73.92087739362822, 40.663362298801985], [-73.92087735622854, 40.663363919705965], [-73.92087738978285, 40.66336554065874], [-73.92087750611681, 40.66336716166847], [-73.92087769340478, 40.66336878272702], [-73.9208779516681, 40.663370385824], [-73.92087797282937, 40.66337049119898], [-73.92087828088545, 40.663371988969814], [-73.92087868106748, 40.663373583159306], [-73.92088903231776, 40.66341027732068], [-73.92090212842325, 40.66345586146619], [-73.9209152127103, 40.66350145460699], [-73.92092830884093, 40.6635470477542], [-73.92094140500008, 40.66359263189445], [-73.92095185247351, 40.663637998089], [-73.92096228813547, 40.66368336427421], [-73.9209651153176, 40.66369563665405], [-73.92097273563733, 40.66372873046636], [-73.92098317133832, 40.663774087644065], [-73.92099128699583, 40.66380932952677], [-73.92099361886858, 40.663819453833796], [-73.92100118385314, 40.66385236390037], [-73.92100417219429, 40.66386536941006], [-73.92100446647306, 40.663866522273196], [-73.92100460664393, 40.66386699153852], [-73.92100480806555, 40.66386766616363], [-73.9210051969717, 40.66386880108143], [-73.92100564502799, 40.66386991802952], [-73.92100615222371, 40.663871026013055], [-73.9210066949074, 40.66387212501574], [-73.9210072967412, 40.663873206048756], [-73.92100794589936, 40.66387426910394], [-73.9210086423819, 40.66387531418129], [-73.92100938618881, 40.663876341280805], [-73.92101016549428, 40.66387735039431], [-73.9210110039606, 40.663878332533], [-73.9210118897513, 40.66387929669383], [-73.92101219330854, 40.663879604878865], [-73.92101281105128, 40.66388023386355], [-73.92101377967565, 40.66388115305539], [-73.92101478381996, 40.66388203625098], [-73.92101583528859, 40.66388290146873], [-73.92101691045147, 40.66388373068208], [-73.92101803294939, 40.663884532912434], [-73.92101919096726, 40.66388529914652], [-73.92102039630952, 40.66388604740268], [-73.9210216135308, 40.66388675064123], [-73.9210228780872, 40.66388742689676], [-73.9210241663271, 40.66388807615303], [-73.92102547827189, 40.66388868039975], [-73.92102682573658, 40.6638892486502], [-73.92102819688476, 40.66388978990133], [-73.92102959292039, 40.66389028614376], [-73.92102974068483, 40.663890334873116], [-73.92102999602207, 40.663890418796406], [-73.92103099845933, 40.66389074637205], [-73.92103244070077, 40.66389117060483], [-73.92103389481058, 40.663891558825085], [-73.92103536078884, 40.66389191103284], [-73.92103685047194, 40.663892218231005], [-73.92103835202344, 40.66389248941663], [-73.92103985362823, 40.663892715576466], [-73.92104137892721, 40.66389290573189], [-73.92104290427952, 40.6638930508615], [-73.92104444150021, 40.66389315997858], [-73.92104597877416, 40.66389322406985], [-73.92104751609078, 40.66389325214047], [-73.92104905346072, 40.66389323518529], [-73.92105059087328, 40.663893182209456], [-73.92105130756856, 40.663893136774966], [-73.92105212833908, 40.6638930842078], [-73.92105365402179, 40.663892950177406], [-73.9210551797578, 40.66389277112119], [-73.9210566937106, 40.66389255603622], [-73.92107477869403, 40.66388969579832], [-73.92112636048175, 40.663881563492865], [-73.92119648853006, 40.663870490176876], [-73.92126662838083, 40.66385941682618], [-73.92133676820828, 40.66384834343273], [-73.92140690801249, 40.66383726999646], [-73.92147346387131, 40.663826806422215], [-73.92148079719111, 40.66382565876689], [-73.92148214560184, 40.663825425552986], [-73.92148348221855, 40.66382516531553], [-73.9214847952368, 40.663824860036115], [-73.92148542455415, 40.66382470107425], [-73.92148610828684, 40.66382452774124], [-73.92148739772776, 40.66382415940955], [-73.92148867537468, 40.66382376405432], [-73.92148992942313, 40.66382332365718], [-73.92149117167763, 40.66382285623645], [-73.92149237848666, 40.663822361776006], [-73.92149357351232, 40.66382183128688], [-73.92149473309246, 40.66382127375803], [-73.9214958808893, 40.66382068020048], [-73.92149699324065, 40.663820059603225], [-73.92149807014655, 40.66381941196629], [-73.92149912344333, 40.66381872829261], [-73.92150015310973, 40.66381802659243], [-73.92150114733073, 40.66381729785257], [-73.92150210610626, 40.663816542073], [-73.92150289213052, 40.66381586722202], [-73.92150301761059, 40.66381575924567], [-73.92150390548458, 40.663814958391896], [-73.92150475791314, 40.663814130498466], [-73.92150557488561, 40.66381328457046]]]}",2250,364.468697455
"{'type': 'MultiLineString', 'coordinates': [[[-73.9262995599844, 40.683708614548934], [-73.92629855630618, 40.683708046582105], [-73.92629757513339, 40.68370745161423], [-73.92629662946837, 40.683706838658836], [-73.92629570749175, 40.68370619870318], [-73.92629482103284, 40.68370553175485], [-73.92629395826233, 40.68370483780625], [-73.92629313098969, 40.683704134875214], [-73.92629232741535, 40.6837033959388], [-73.92629157116808, 40.68370264802754], [-73.92629083860923, 40.683701873116036], [-73.92629018528562, 40.68370111716611], [-73.92629015338741, 40.68370108022458], [-73.92628949183408, 40.68370027834312], [-73.92628887762773, 40.68369944947656], [-73.92628829891915, 40.683698611627584], [-73.92628775571838, 40.68369775579107], [-73.92628724802528, 40.68369688196705], [-73.92628678765924, 40.68369599916817], [-73.92628636279095, 40.683695107386875], [-73.92628598524973, 40.683694206630776], [-73.92628564321625, 40.6836932878871], [-73.92628533667057, 40.68369236916622], [-73.92628507745195, 40.683691441470486], [-73.92628486556038, 40.68369050479991], [-73.92628468916655, 40.68368955914696], [-73.92628456008983, 40.683688613524275], [-73.92628447833017, 40.683687667931956], [-73.92628431833808, 40.683686866371765], [-73.9262790903412, 40.68366069407828], [-73.92627401996445, 40.68363533234822], [-73.92626356161514, 40.683582996763214], [-73.92625310328225, 40.68353066117692], [-73.92624264495576, 40.683478334594476], [-73.92623218665571, 40.68342599900562], [-73.92623106318311, 40.68342037727519], [-73.92622174020129, 40.683373663423], [-73.92621128193403, 40.68332132783157], [-73.92620082368322, 40.68326899223884], [-73.92619036544875, 40.68321665664482], [-73.92617990723076, 40.68316432104949], [-73.92617016665031, 40.683115560955166], [-73.92616944902919, 40.68311198545288], [-73.9261691900238, 40.68311086864895], [-73.92616899016426, 40.683109751882995], [-73.92616883763137, 40.6831086261422], [-73.9261687838473, 40.683108056982626], [-73.92616873241514, 40.683107500431774], [-73.92616868635473, 40.68310636575419], [-73.92616868761097, 40.68310523110698], [-73.9261687361739, 40.68310410549523], [-73.92616883206348, 40.683102970908706], [-73.9261689870889, 40.68310184536528], [-73.92616918942102, 40.68310072885736], [-73.92616945089895, 40.68309961238736], [-73.92616974785439, 40.68309850494528], [-73.9261701039457, 40.68309740654626], [-73.92617050734367, 40.68309631718281], [-73.9261709580483, 40.683095236854804], [-73.92617146788878, 40.68309416556986], [-73.92617201318679, 40.683093121323125], [-73.92617212459831, 40.68309292508248], [-73.92617260580145, 40.68309207710675], [-73.92617324570287, 40.68309105993612], [-73.92617393291096, 40.683090051800974], [-73.92617466740575, 40.6830890707116], [-73.92617544919725, 40.68308810766288], [-73.92617626645627, 40.68308716264718], [-73.92617713101198, 40.68308623567208], [-73.92617803102519, 40.683085335735164], [-73.92617897832518, 40.68308446284399], [-73.92617996108272, 40.683083616991055], [-73.92618097930779, 40.68308278917108], [-73.92618203298045, 40.683081997394446], [-73.92618312212062, 40.68308122365081], [-73.92618424670833, 40.683080485950484], [-73.92618540675366, 40.68307977528833], [-73.92618660224657, 40.6830791006695], [-73.92618782136788, 40.68307845308123], [-73.92618906411758, 40.683077832523516], [-73.92619026065279, 40.68307728487778], [-73.92619034231483, 40.683077248009084], [-73.92619164413055, 40.683076699530396], [-73.92619296956471, 40.68307618708739], [-73.9261943186173, 40.6830757106801], [-73.92619567945913, 40.683075270300925], [-73.9261970639294, 40.683074856952366], [-73.92619847200814, 40.68307448864459], [-73.92619989187617, 40.68307415636496], [-73.92620132353342, 40.68307386011343], [-73.92620594222966, 40.68307332817003], [-73.92624359454221, 40.683068988418256], [-73.9262679302401, 40.68306618540461], [-73.92633452511224, 40.68305850164446], [-73.92638210570517, 40.68305301914666], [-73.9264011317882, 40.68305082685852], [-73.92645031897612, 40.683045158053105], [-73.9264677266197, 40.68304315202644], [-73.92651660856541, 40.68303751811772], [-73.92653432143584, 40.683035477155784], [-73.92660092806585, 40.68302780225417], [-73.92666752285139, 40.68302012730643], [-73.9267341294507, 40.683012452327716], [-73.92680072420556, 40.683004777302834], [-73.92686731894504, 40.68299710223947], [-73.9269339254984, 40.68298942714505], [-73.92701189992665, 40.68298060296297], [-73.92722220209339, 40.68295680409801], [-73.92751038430178, 40.682923693991626], [-73.9277984721078, 40.68289010583165], [-73.9280864654956, 40.682856048624046], [-73.92821153910002, 40.68284224619527], [-73.92836153720872, 40.68282569277069], [-73.92861700543737, 40.68279645784783], [-73.92863640875225, 40.68279423750819], [-73.92870867726923, 40.682785668886105], [-73.92890885597227, 40.68276193360785], [-73.92891104463514, 40.682761673810866], [-73.92891234597116, 40.682761548542814], [-73.92891367093655, 40.68276145030479], [-73.92891498402487, 40.68276139708512], [-73.92891630891341, 40.68276137088815], [-73.92891762192494, 40.68276138970957], [-73.92891894673676, 40.68276143555367], [-73.92892025968108, 40.682761517410995], [-73.92892157259655, 40.68276162628374], [-73.92892287363499, 40.68276178017483], [-73.92892417464464, 40.68276196108132], [-73.9289254637868, 40.68276217800105], [-73.92892674107107, 40.682762421928864], [-73.92892783381552, 40.68276267114577], [-73.9289280064782, 40.68276271087507], [-73.9289292600275, 40.68276302682933], [-73.92893048988981, 40.68276336978439], [-73.92893171971374, 40.68276374875999], [-73.92893292584108, 40.68276416374152], [-73.9289341082814, 40.68276460572381], [-73.92893526703476, 40.68276507470692], [-73.92893641392065, 40.68276557970325], [-73.92893752529046, 40.682766111693034], [-73.92893862480238, 40.68276667069094], [-73.92893968878859, 40.68276726568748], [-73.92894074092655, 40.68276787868698], [-73.92894174570972, 40.68276852767781], [-73.92894273864462, 40.68276919467158], [-73.92894368423431, 40.68276988865155], [-73.92894460613705, 40.68277060963227], [-73.92894549253323, 40.68277134860139], [-73.92894635524247, 40.68277211457131], [-73.92894717061611, 40.68277289852226], [-73.92894795047368, 40.682773709466716], [-73.92894870665386, 40.682774538406846], [-73.92894941549842, 40.682775385327965], [-73.9289500888365, 40.6827762502375], [-73.92895071483892, 40.68277713312808], [-73.92895130533489, 40.68277803400702], [-73.92895175996213, 40.68277877901309], [-73.92895186033397, 40.68277894386921], [-73.92895236799743, 40.68277987171237], [-73.92895284016397, 40.68278080853883], [-73.92895326499493, 40.682781763346334], [-73.92895365433854, 40.682782718131925], [-73.92895398451745, 40.68278369089122], [-73.92895427919944, 40.6827846726338], [-73.928955798342, 40.68279217845821], [-73.92896275156107, 40.68282654277569], [-73.92896494026577, 40.68283735029874], [-73.92897558951981, 40.68289002795509], [-73.92898623879069, 40.68294270561006], [-73.92898718839535, 40.68294740778131], [-73.92899688807842, 40.68299538326372], [-73.92900754921209, 40.68304806092332], [-73.92901819852385, 40.683100747579445], [-73.92902884786203, 40.68315342522911], [-73.92903949721703, 40.68320610287747], [-73.92907002455803, 40.6832208000819], [-73.92908038259353, 40.68326937120131], [-73.92909074064413, 40.68331794231952], [-73.92909782647526, 40.683351193672635], [-73.92909925307796, 40.683357870063915], [-73.92910109870986, 40.6833665134365], [-73.92910125141732, 40.68336752210657], [-73.92910135679836, 40.683368539752635], [-73.92910141486253, 40.683369557369545], [-73.92910142561944, 40.6833705659521], [-73.92910140087912, 40.68337158351799], [-73.92910132882196, 40.68337260105473], [-73.92910119762828, 40.68337360954986], [-73.92910103094697, 40.68337461802311], [-73.92910091444426, 40.68337516006095], [-73.92910081695837, 40.683375617462104], [-73.92910056748211, 40.68337661687924], [-73.92910025886935, 40.68337760725478], [-73.9290999147785, 40.68337858860332], [-73.92909952338037, 40.683379560917544], [-73.92909908467493, 40.683380524197496], [-73.92909861050099, 40.68338146944531], [-73.92909808901973, 40.683382405658826], [-73.92909752024076, 40.68338332383291], [-73.9290969159837, 40.68338423297996], [-73.92909627625811, 40.68338512409491], [-73.92909558923486, 40.68338599717039], [-73.92909486674303, 40.683386852213765], [-73.92909410879226, 40.68338768021983], [-73.92909330353419, 40.68338849919157], [-73.92909247464637, 40.68338929113336], [-73.9290915984704, 40.683390056030554], [-73.92909069865513, 40.68339080290291], [-73.92908976337138, 40.68339153174311], [-73.92908963314466, 40.68339163071944], [-73.92908879263823, 40.683392224540896], [-73.92908778643653, 40.683392899306476], [-73.92908675660513, 40.683393547042094], [-73.929085703144, 40.68339416774773], [-73.92908461423347, 40.683394752410905], [-73.92908350168373, 40.68339531904925], [-73.92908236551378, 40.68339584965245], [-73.92908120571408, 40.68339635322564], [-73.92908051933021, 40.683396624757876], [-73.92908002229427, 40.68339682076365], [-73.92907881524472, 40.6833972612717], [-73.92907759639473, 40.683397674757025], [-73.92907635392454, 40.6833980522072], [-73.92907509966344, 40.68339839362955], [-73.9290738336114, 40.683398699024025], [-73.92907254392966, 40.683398977388514], [-73.92907125428627, 40.68339921973242], [-73.92906994101313, 40.68339943504633], [-73.92906082312021, 40.68340047672365], [-73.92900761706814, 40.683406555700316], [-73.92900066064314, 40.68340734386084], [-73.92893138024714, 40.683415261638736], [-73.92886209984428, 40.68342317036985], [-73.9287928194153, 40.68343108806431], [-73.92872353896996, 40.68343900571706], [-73.9286542585178, 40.683446914322964], [-73.92858497803954, 40.68345483189226], [-73.92851569755449, 40.683462740414775], [-73.92816167576775, 40.68350328622078], [-73.92780765344324, 40.683543929993945], [-73.92745366605742, 40.68358468076174], [-73.92709968996972, 40.68362552049919], [-73.92702932074079, 40.68363351748842], [-73.92701700730663, 40.68363491718302], [-73.92695895149492, 40.683641514434655], [-73.92688857040294, 40.68364951133031], [-73.92681820112333, 40.683657508190464], [-73.92674783183672, 40.68366549600242], [-73.92667745069409, 40.68367349276892], [-73.92662581181673, 40.68367936092258], [-73.92660708136385, 40.683681489499904], [-73.92657375412168, 40.68368527651315], [-73.92653671201673, 40.683689486187845], [-73.92646744291399, 40.683697357463856], [-73.92646633082346, 40.6836974828252], [-73.92639596145254, 40.68370547042195], [-73.92633444383473, 40.68371246137039], [-73.9263255920548, 40.683713466980784], [-73.92632434985168, 40.68371358325229], [-73.92632310768835, 40.68371366350325], [-73.92632186555493, 40.683713716738765], [-73.92632061163198, 40.683713733946156], [-73.92631936956813, 40.683713724145726], [-73.92631811572478, 40.683713669312006], [-73.9263168737406, 40.68371358747042], [-73.92631563178622, 40.683713478613434], [-73.92631479911282, 40.68371338082467], [-73.92631440170092, 40.68371333374346], [-73.92631317165545, 40.68371315285294], [-73.92631196529835, 40.683712944962124], [-73.92631074715189, 40.683712701043206], [-73.92630955269375, 40.683712430124004], [-73.9263083701047, 40.683712123191796], [-73.92630721120408, 40.68371178925934], [-73.92630605234328, 40.683711419306334], [-73.92630491717092, 40.68371102235305], [-73.92630380568694, 40.68371059839949], [-73.92630270606213, 40.68371014743816], [-73.92630164196494, 40.68370966047893], [-73.92630058972689, 40.68370914651188], [-73.9262995599844, 40.683708614548934]]]}",2250,2028.25384412
