long,lat
-73.8779303097397,40.7563390099199
-73.9550369822424,40.6185578038669
-73.9251615542688,40.6729536002859
-73.999947592199,40.6739319717765
-73.9010654082942,40.8682839038254
-73.9343912774582,40.6636027308517
-73.9189422564482,40.8644629120571
-74.0138139005646,40.6417452469536
-73.8044898379544,40.6961693080009
-73.9211528593444,40.8263973748895
-73.9335764484508,40.8027521805067
-73.7956899324303,40.7051483638308
-73.8647402485638,40.8566906635728
-73.8972257034502,40.6772076492891
-73.9312119990827,40.6947127695501
-73.988638627921,40.7229337194541
-73.729849442902,40.6653476116936
-73.7928484899777,40.7044238610029
-73.8234824517867,40.764651790935
-73.9852661422845,40.5967438452849
-73.8683689789427,40.865407983269
-73.9438353678699,40.7525301229961
-73.9749363317277,40.7460777963724
-73.920276320115,40.8626058967197
-73.8294693022501,40.7581935356809
-74.0095570842337,40.6354929632736
-73.9245929407646,40.679031976178
-73.960909773739,40.6076931015818
-73.7967702321808,40.7005130307623
-74.1568267440607,40.6162218837148
-73.987769059979,40.7497870285672
-73.9177029915447,40.8345150078009
-73.8133134728172,40.7874930877491
-73.7939479653059,40.7086233454782
-73.8715965832961,40.8786461358456
-73.9237884861526,40.7612260860767
-73.8077420094613,40.7005816873376
-73.9298564796982,40.7673265523439
-73.9572607632208,40.6083653478007
-73.9064960099633,40.8768772274137
-73.7532381725102,40.6801168857825
-73.7924309920004,40.7530848125428
-73.949680151874,40.8020233844589
-73.9681868776014,40.7622268209155
-73.9136960554112,40.6764956725308
-73.952986727097,40.678721995365
-74.1008025311631,40.6101100357149
-73.7830155472508,40.684277450492
-73.9227588225709,40.8173882846885
-73.8852409883099,40.7496511529992
-73.9112303844012,40.6730784848905
-74.1200526670103,40.5603932067177
-73.9685323413963,40.5763050316014
-73.8455771114919,40.7104130053089
-73.8691747701604,40.7341358594797
-73.9085235897441,40.6610144899222
-73.9104901064049,40.8307373725139
-73.7671295423619,40.6666958340877
-73.9224975086074,40.609809079339
-74.1605026863944,40.6265296264821
-73.9164859003135,40.6578590897387
-73.9406457361917,40.8057366880429
-73.925351749641,40.7720214514569
-73.9090643878511,40.8631547994839
-73.9251848653289,40.8180126680461
-74.182048134122,40.5970958248715
-73.9938110930739,40.601950488727
-73.724592610954,40.7654282246271
-73.9471589632107,40.6555937871611
-73.987000014801,40.6877731158013
-73.9786254596998,40.6898389403668
-74.1636026828199,40.5933741988416
-73.9006699415831,40.6436599139709
-73.9374185277738,40.8043746781098
-73.9862857400163,40.7222419197319
-74.1573508081964,40.6080546654827
-74.2330619803055,40.5067561237924
-73.8715615041733,40.6816844566352
-73.7746973018044,40.6804860465299
-74.0053136916415,40.7286044942879
-73.944467840856,40.629480051797
-73.7916540054336,40.7048566714357
-73.9379170565222,40.758706604992
-73.9928034095111,40.7429100197963
-73.9556660154226,40.6811369599825
-73.9995104945307,40.5964418079517
-73.9940415521952,40.7203209795615
-73.9159400877387,40.8395519738549
-73.7584807501511,40.7619947366756
-73.9494497814428,40.634507481931
-73.8955434185889,40.6706257873184
-73.8718205092712,40.6667066592776
-73.9303814432352,40.6517340541729
-74.1398218476857,40.6162998253141
-73.9287377323206,40.7047169502889
-73.855292759578,40.7025955007179
-73.9562588974543,40.8133894332266
-73.9660819139354,40.6295427069643
-73.98636141743,40.740184799905
-73.9184613325899,40.8255769237329
-73.990315176745,40.761606315494
-73.943699136201,40.8153063774452
-73.7352580115627,40.71850275396
-73.9652930752098,40.7593078371802
-73.9447564885339,40.8240315561633
-73.9513189491695,40.6891318502365
-73.9157911744227,40.7642677710161
-73.8317640107341,40.7061416775935
-73.9237487863751,40.6643774026953
-73.9484260367378,40.5836685161374
-73.9938278564378,40.718144476603
-73.9456504266111,40.7458181968944
-73.979058495624,40.7444435517784
-73.9252421853923,40.8613629994759
-73.9181720533893,40.7410471575243
-73.942810073432,40.7941314519645
-73.9339367571356,40.7428741789037
-74.0637593338735,40.5989348596575
-73.9316074341971,40.663556722971
-73.9610079711361,40.6500826025707
-74.0858751187572,40.5958901209557
-73.7880864730488,40.6730096258949
-73.9495568866668,40.680390402954
-73.9064960099633,40.8768772274137
-74.004106516359,40.6340601209701
-73.9402010506897,40.591684006195
-73.9303176277009,40.6774130379324
-74.0166954638665,40.6355214746843
-73.9907263635924,40.7559504054781
-73.9308843013138,40.84811893808
-73.9283496720714,40.6686471938869
-73.9791671841899,40.6934883229781
-73.9721089759358,40.7432054908754
-74.0280356548621,40.6235717738347
-73.9977135899092,40.623680269239
-73.8824505852871,40.7499402833933
-73.7867215700796,40.7078931942363
-74.1023160728603,40.5779442458706
-73.9242798083954,40.8071867173938
-73.9416192260777,40.7986236388535
-73.9496756746924,40.6784566810114
-73.8905012926299,40.7469419389041
-73.8783885584955,40.6797390535215
-73.8446198474663,40.8463601609702
-73.9354108488835,40.7960054947155
-73.9863042919239,40.669172665529
-73.9234737917854,40.82541321981
-73.8830933565069,40.8279042534187
-73.8039997129493,40.7602704862939
-73.8335067549242,40.7716191179112
-73.9454819519538,40.8077726270228
-73.9408555513935,40.8141059417701
-73.9787523494858,40.7199337063335
-73.8776694651163,40.7367525997919
-73.9404034492804,40.8089580957692
-73.9926032228393,40.7241364492458
-73.9033184537255,40.8627352828915
-74.1161894870662,40.6289411968839
-73.9261394088031,40.703239374154
-73.9942720057511,40.7156208641324
-73.9954372446764,40.71599802468
-73.9869487385455,40.7560359025947
-73.8521649579714,40.6936613587354
-73.9618808642939,40.6548811911402
-73.9177021725707,40.7703931110223
-73.9753426362324,40.7412746797791
-74.0088248188908,40.6396446303588
-73.9968399395198,40.7373608885231
-73.9471460240458,40.6759418506491
-73.7446824149144,40.7298102084509
-73.9306040560165,40.6538049557591
-73.8946791245162,40.6475293348957
-73.9309511308813,40.6705828043655
-73.9606018069175,40.7697491867859
-73.9598009798773,40.5800804719735
-73.9464796183596,40.631708161977
-73.832668852043,40.7001079990695
-73.9996151232393,40.5749842073613
-73.9654861820263,40.5978330935287
-74.0204219981359,40.6420572375485
-73.9104159691917,40.6684147566884
-73.9831465491004,40.7388318123146
-73.9419171755539,40.8228374991299
-73.9260109287094,40.8635736640286
-73.9443874651766,40.7145316012505
-73.9758481580474,40.6933608181606
-73.9438427568398,40.823647800726
-74.0019850754596,40.7557812496561
-73.9059722144709,40.6402382485242
-73.8896954244173,40.6338023995916
-73.9563932741483,40.6257299714681
-73.9606002764345,40.7614848539671
-73.9220713378152,40.6894898407395
-73.8928516912281,40.861832192973
-73.925043426772,40.8444221904359
-73.7357926816175,40.7132857142948
-73.9315563888567,40.6627554040851
-73.9476050018585,40.8252328592055
-73.9648007954378,40.7599821388835
-73.8281474373839,40.763941059706
