the_geom,shape_leng
"{'type': 'MultiLineString', 'coordinates': [[[-73.94330355199047, 40.7606579394404], [-73.942444457491, 40.76035105364939], [-73.94162692868777, 40.76005623125801], [-73.94081047378828, 40.75976181783268], [-73.93999411736029, 40.7594686413527], [-73.9391776271827, 40.759175468005814], [-73.93831932051862, 40.75886464359026], [-73.93791705652221, 40.75870660499185], [-73.93700948240654, 40.75823567043835], [-73.9362251344802, 40.757808066255066], [-73.93546502775251, 40.75739341954734], [-73.93463209012226, 40.75693975351983], [-73.93395778867135, 40.75657120631128], [-73.93334529789358, 40.75623915147725], [-73.9325795320223, 40.755822258091726], [-73.93210072999808, 40.75555659789569], [-73.93181757120536, 40.75539947343135], [-73.93105722013831, 40.75497417135161], [-73.93029885958744, 40.754548054069815], [-73.9295410642888, 40.7541217709185], [-73.92878176294062, 40.75369549172415], [-73.92802475355475, 40.753272160782785], [-73.92726595562289, 40.75284722260574], [-73.92650752095717, 40.752434516605405], [-73.92596072531634, 40.75209646768864]]]}",5748.9372475
"{'type': 'MultiLineString', 'coordinates': [[[-73.9487750675773, 40.63393304827508], [-73.947773303887, 40.63399815632733], [-73.9468051592054, 40.634058839755156], [-73.94586773581037, 40.63411754835657], [-73.9448804276754, 40.63417695483387], [-73.9439131059698, 40.63423670478221], [-73.94297844364108, 40.63429526510335], [-73.94200949919197, 40.63435489917618], [-73.94103942893494, 40.634417136013006], [-73.94010756298539, 40.63447440470076], [-73.93917245675983, 40.634532789771804], [-73.93823784592038, 40.634590564156774], [-73.93726700121638, 40.63465062551729], [-73.93629596791786, 40.63470952591201], [-73.93535985086268, 40.63476731209193], [-73.93439440355615, 40.63482680291724], [-73.93342687514532, 40.63488405114417], [-73.93249995730004, 40.6349470693958], [-73.93223554858673, 40.6349633384453], [-73.93152735188279, 40.635007968276135], [-73.93055333239742, 40.63506291464884], [-73.9296245335309, 40.635121315938356], [-73.92861283794919, 40.63518764589643], [-73.92766858710002, 40.635245022217234], [-73.92744822305364, 40.63525840918541], [-73.92719255977296, 40.635274132746154], [-73.926674305459, 40.635305996988855], [-73.92570568483941, 40.63536689869987], [-73.92473794936103, 40.63542747764969], [-73.9238030538119, 40.63548481934759], [-73.92313140537436, 40.63552507758017]], [[-73.92313140537436, 40.63552507758017], [-73.9228034710949, 40.63526735258266]], [[-73.92313140537436, 40.63552507758017], [-73.92283431625563, 40.63556053285093]]]}",7355.31062743
"{'type': 'MultiLineString', 'coordinates': [[[-73.76772116997621, 40.596280992737135], [-73.76873525573993, 40.59620607007525], [-73.76975027981074, 40.59609853231221], [-73.77066157325638, 40.596001999171385], [-73.77149453267852, 40.59591070622576], [-73.77232715900183, 40.59582288261544], [-73.7728142134142, 40.59580216818537], [-73.77335789148535, 40.5957861164387], [-73.77388252185902, 40.59576940778214], [-73.7747712458882, 40.59573537698427], [-73.77572425808717, 40.595668638841765], [-73.77655169490177, 40.5956113293423], [-73.77739309368626, 40.59555377978204], [-73.77821853663228, 40.59549800332715], [-73.77903633050705, 40.59544350299459], [-73.77993897739108, 40.59538245045277], [-73.78091577783144, 40.595325440500794], [-73.7818363121411, 40.59526685659136], [-73.78302798817752, 40.595185258551886], [-73.78361248623534, 40.5951452309623], [-73.78374297282785, 40.59513562574962], [-73.7845446277172, 40.59507660906496], [-73.7857396409639, 40.59499219754489], [-73.78626489754299, 40.59495514110341], [-73.78704360117675, 40.59491097520173], [-73.7872433384221, 40.59482412028746], [-73.78807843565049, 40.594491404572224], [-73.789120806937, 40.59406102315193], [-73.7910263275841, 40.59329843716906], [-73.79146898265579, 40.593125468721546], [-73.79232407926528, 40.593073617036225], [-73.79326507421786, 40.593020723966184], [-73.79416989570957, 40.59296394017677], [-73.79514938628422, 40.59290739946933], [-73.79615351622867, 40.592847418099396], [-73.79711416096413, 40.592790989311254], [-73.79715950813689, 40.59278832276474], [-73.79720594933339, 40.59278717101353], [-73.79807839037086, 40.5927322714596], [-73.79812242626235, 40.59272958421846], [-73.79816740673792, 40.592727051708884], [-73.79907997707143, 40.592675573989595], [-73.7993511776969, 40.59265686847328], [-73.79950602580254, 40.592572350696905], [-73.79967141937527, 40.592451124974104], [-73.79985180977356, 40.59225163886913], [-73.80055683450394, 40.59135551824053], [-73.80082507492385, 40.59106512281688], [-73.80087170197389, 40.59103568530676], [-73.80106935058889, 40.59094208754382], [-73.80127879314689, 40.590870537589495], [-73.80137756179887, 40.5908554012271], [-73.80174450731744, 40.590818690134185], [-73.80224559163129, 40.59076854782977], [-73.80314254836016, 40.59065780147517], [-73.8045205522402, 40.59048743322994], [-73.80532991775617, 40.590519785341264]], [[-73.76715321581663, 40.59726433409754], [-73.76720621004252, 40.59704844136684], [-73.76729072198954, 40.59683636762804], [-73.76740578068238, 40.596632064155145], [-73.7674751550572, 40.596538870458446], [-73.76755096559003, 40.59644596980183], [-73.76772116997621, 40.596280992737135]], [[-73.76715321581663, 40.59726433409754], [-73.76712577715885, 40.597127326549845], [-73.76711717768403, 40.59698813287442], [-73.76712771655232, 40.59684901400136], [-73.76715706675735, 40.596712238588026], [-73.76717720102215, 40.596623181364535], [-73.76721443560734, 40.59653587878208], [-73.76726813443152, 40.596453166192106], [-73.76733045100833, 40.596384444483476], [-73.76739324184759, 40.596329438708224], [-73.76772116997621, 40.596280992737135]], [[-73.76715321581663, 40.59726433409754], [-73.76716449324543, 40.59742159773725], [-73.76715168791404, 40.59758390054965], [-73.76711296780904, 40.597748041948016], [-73.76704742377702, 40.59791042696626], [-73.76695532873754, 40.598067273904796], [-73.76683818415198, 40.598214848565405], [-73.76669864793794, 40.59834981531788], [-73.76654034479868, 40.598469425836655], [-73.76636755827188, 40.59857174361779], [-73.76618488792019, 40.598655697323835], [-73.76599689495049, 40.59872106205887], [-73.76386778501966, 40.599727312892504], [-73.76209424446908, 40.60056726747407], [-73.76163938420561, 40.600781964811326], [-73.76089119434717, 40.60138044875776], [-73.7603857507992, 40.60151469099842], [-73.76008488855246, 40.601642757424116], [-73.75956851029687, 40.601987642182166], [-73.75899674506579, 40.60232414166226], [-73.7583337301845, 40.60267937550377], [-73.758059722842, 40.602827880995], [-73.7571369130345, 40.60331179514609], [-73.75609456724283, 40.60386534795821], [-73.7558840788643, 40.60397742982135], [-73.755795387924, 40.60425656637474], [-73.75568967067592, 40.60453272194381], [-73.75556723620194, 40.60480500561957], [-73.75542846688876, 40.605072517637595], [-73.75527384646144, 40.60533443859091], [-73.75495671836633, 40.60566327500719], [-73.75470979660373, 40.60638084515004], [-73.75443550218533, 40.60720177255366], [-73.754132261154, 40.6081071696232], [-73.75371574631345, 40.609536274728484], [-73.75345836141176, 40.61051986161679]]]}",18394.9870504
"{'type': 'MultiLineString', 'coordinates': [[[-73.93609499091738, 40.74973152945084], [-73.93474259188893, 40.750979043839166], [-73.93383269454343, 40.75160470154581], [-73.93227623270077, 40.75195388576722], [-73.93195863858276, 40.75197425805463], [-73.93126506875166, 40.75199252276984], [-73.93015432308235, 40.75201212409978], [-73.92914224197874, 40.75203153411932], [-73.92874215718334, 40.75204162422121], [-73.9279080734726, 40.75205079556395], [-73.92646867037759, 40.75206856759917], [-73.92596072531634, 40.75209646768864], [-73.92562743839345, 40.75213724401411], [-73.92441748564913, 40.75240430204618], [-73.92296643429972, 40.75272880255347], [-73.9220402052938, 40.75293762718766], [-73.92161909582919, 40.75302765405426], [-73.92047926013338, 40.75328523696916], [-73.92027684694382, 40.75333811794431], [-73.91892348133207, 40.75363612417952], [-73.91763192897551, 40.75385784805871], [-73.91650534645795, 40.75389158939112], [-73.91547326359787, 40.75379181795064], [-73.91468429763461, 40.7536800688541], [-73.91446450837982, 40.7536764118953], [-73.91354183523977, 40.7534687147588], [-73.91256954206678, 40.753304214867384], [-73.91067474916291, 40.752995076218184], [-73.91023124751487, 40.75297652321315], [-73.90823661170373, 40.753162424253645], [-73.90759425947329, 40.753222284275644], [-73.90690889702435, 40.753284848906624], [-73.90668545912487, 40.753307941697166], [-73.90611707986845, 40.753378876478244], [-73.9058644028465, 40.753403848412276], [-73.90491691337732, 40.75350527764714], [-73.90392280543351, 40.75361132393653], [-73.90298912384011, 40.75370838227853], [-73.90247213045423, 40.75376303777867], [-73.90212120316328, 40.753801011633854], [-73.90121347908087, 40.753902210060694], [-73.90030276252219, 40.75399131395455], [-73.8995734850714, 40.75406353140052], [-73.89921546719809, 40.754106217879354], [-73.89873816396462, 40.75415367018447], [-73.89862947394222, 40.75416152245302], [-73.89854223063499, 40.7541701121145], [-73.89792351274872, 40.75424000308462], [-73.89750121978807, 40.75428065515315], [-73.89652231256497, 40.754388777203594], [-73.89558971356287, 40.754484632907655], [-73.89466106120406, 40.75458343653035], [-73.89373445708743, 40.754680759528306], [-73.89280344414566, 40.75477791608404], [-73.89188066383004, 40.754873317757486], [-73.89094768739265, 40.754973736216414], [-73.89001341102879, 40.75507081490725], [-73.88908758238425, 40.755167170149086], [-73.88815673804301, 40.7552658138743], [-73.88722784089191, 40.75536330654154], [-73.88629816000258, 40.755460466763886], [-73.8853672815173, 40.75555694381377], [-73.88443909332585, 40.75565744850734], [-73.883506927982, 40.75575532212943], [-73.88257912895926, 40.75585357087308], [-73.88189993945308, 40.75592508182955], [-73.88164813021777, 40.75595159273663], [-73.8807192849201, 40.756049096018664], [-73.87978909840133, 40.75614677951932], [-73.87886052512357, 40.756241467526856], [-73.87793030973965, 40.756339009919785], [-73.87699789635482, 40.7564389648169], [-73.87606787728883, 40.75653623123642], [-73.87513874306536, 40.756633815290364], [-73.87420803077784, 40.75673156212522], [-73.87365721753785, 40.756803486086014], [-73.87311054725946, 40.75685088129278], [-73.87221856360689, 40.756943224659445], [-73.87132395882423, 40.757036340732796], [-73.87041371390345, 40.75713241204201], [-73.86950314751057, 40.75722801833919], [-73.86848374851515, 40.7573349368724], [-73.8674633639389, 40.75744153998142], [-73.86656997562075, 40.757535521049924], [-73.86567437007302, 40.75762958265687], [-73.86461956691787, 40.75769371561426], [-73.86371499918906, 40.75772567057208], [-73.8628070420254, 40.75775898406099], [-73.86190617224577, 40.75779486353213], [-73.86099882381306, 40.757824993719375], [-73.86046162265733, 40.757843732161], [-73.85992746246274, 40.757864100810934], [-73.85951332469818, 40.75787858993159], [-73.85888932468, 40.75789947632708], [-73.85856138986966, 40.75791243677046], [-73.85775351180884, 40.75802727413882], [-73.85695186874918, 40.75813312653463], [-73.85560819932485, 40.7583054099655], [-73.85540366090626, 40.75834030917124], [-73.85533225093224, 40.758351489350105], [-73.85496696882461, 40.75837916005671], [-73.854579720139, 40.758387620197425], [-73.85446907777396, 40.75837557308366], [-73.8544231522239, 40.75836858656268], [-73.85437737828634, 40.75836105000576], [-73.85433176661671, 40.75835296522758], [-73.85428632787037, 40.75834433404285], [-73.85424107388502, 40.75833515916822], [-73.85419601531596, 40.75832544241848], [-73.85415116518308, 40.75831518741222], [-73.85410653177718, 40.75830439416036], [-73.85406212929836, 40.75829306808404], [-73.85401796721963, 40.7582812100961], [-73.85397405619224, 40.758268823812315], [-73.85393040686945, 40.75825591194796], [-73.85388703226899, 40.75824247902247], [-73.85384394067748, 40.75822852684757], [-73.85299594267117, 40.757977744686585], [-73.8525803358177, 40.75788554295114], [-73.85256292393673, 40.75788442835375], [-73.85254550723964, 40.75788334976773], [-73.8525280869107, 40.7578823071947], [-73.8525106617655, 40.75788130063318], [-73.85249323416865, 40.7578803318871], [-73.85247580294171, 40.75787939825344], [-73.85245836926504, 40.757878501534805], [-73.85244093077009, 40.757877641728086], [-73.85242349101155, 40.7578768179374], [-73.85240604762089, 40.75787603015964], [-73.85238860059604, 40.757875279295305], [-73.85237115230757, 40.75787456444702], [-73.85235370038485, 40.75787388651213], [-73.85233624601419, 40.757873244591735], [-73.85214685886888, 40.75788821662811], [-73.85195801912305, 40.75790675506139], [-73.85176984045847, 40.757928849234354], [-73.85158244130206, 40.75795448489479], [-73.85139593534663, 40.75798364688456], [-73.85121043747576, 40.75801631734622], [-73.85102606257979, 40.75805247572159], [-73.85084292436974, 40.758092099650625], [-73.85066113300884, 40.7581351649683], [-73.85048080340216, 40.758181645715446], [-73.8503020445408, 40.7582315132243], [-73.85012496660917, 40.758284735227306], [-73.84994967860477, 40.7583412812569], [-73.84977628954033, 40.75840111454257], [-73.84947074337686, 40.758514756699086], [-73.84870210248131, 40.75886173686701], [-73.8482193059866, 40.75907967622825], [-73.8480870007339, 40.759159645980226], [-73.84795544909387, 40.759240331576294], [-73.84782465936323, 40.75932172942788], [-73.8476946374701, 40.759403835943324], [-73.84756538934488, 40.7594866466306], [-73.8474369221023, 40.75957015699917], [-73.84730924285726, 40.759654362558464], [-73.84718235753827, 40.75973925971701], [-73.84705627326262, 40.75982484308377], [-73.84693099477275, 40.759911109966076], [-73.84680653037034, 40.75999805497463], [-73.8466828848044, 40.760085672715256], [-73.8465600663705, 40.76017396050019], [-73.84643807981796, 40.76026291293524], [-73.84591143996093, 40.76058469894129], [-73.84559273897774, 40.760799318453216], [-73.84529620523298, 40.76099900674433], [-73.84461519448107, 40.76141081729719], [-73.84369111353465, 40.76190121010234], [-73.84363341914437, 40.76192455306536], [-73.84357547684495, 40.76194753906255], [-73.84351729256062, 40.76197016720101], [-73.84345886748079, 40.76199243568109], [-73.84340020634758, 40.76201434270779], [-73.84334131508541, 40.762035887388315], [-73.84328219488357, 40.76205706792298], [-73.84322285048225, 40.76207788341731], [-73.84316328544148, 40.76209833117428], [-73.84310350568153, 40.762118412102154], [-73.843043512396, 40.76213812260023], [-73.84298331150734, 40.76215746267618], [-73.84292290538707, 40.76217643143244], [-73.84286229996405, 40.76219502617528]], [[-73.84286229996405, 40.76219502617528], [-73.84211310954132, 40.76226861687422], [-73.84203973840499, 40.762280534448124], [-73.8419658872671, 40.76229059177235], [-73.84189163787312, 40.76229877995309], [-73.8418170707888, 40.76230508829416], [-73.84174227012417, 40.76230950970636], [-73.84166731761249, 40.762312040699626], [-73.84159229498675, 40.762312677783925], [-73.84151728752671, 40.76231142017602], [-73.84144237577053, 40.762308268887196], [-73.84136764261635, 40.762303228534336], [-73.84129317096227, 40.76229630373451], [-73.84121904251555, 40.762287501804884], [-73.84114533897473, 40.76227683366478], [-73.8410721432224, 40.76226431023545]], [[-73.84286229996405, 40.76219502617528], [-73.84281120493556, 40.76220997780915], [-73.84275994486593, 40.76222459600796], [-73.8427085221223, 40.76223888167524], [-73.84265694144892, 40.76225283211563], [-73.84260520403303, 40.76226644643018], [-73.84255331698327, 40.76227972372782], [-73.84250128148476, 40.76229266400996], [-73.84244910346611, 40.76230526458303], [-73.84239678411026, 40.762317526348895], [-73.84234433053027, 40.76232944661562], [-73.84229174390912, 40.762341026285156], [-73.84223902898897, 40.762352263562846], [-73.8421861893258, 40.76236315755274], [-73.84213322965971, 40.76237370736082], [-73.8420524075312, 40.762385742604245], [-73.84197141525962, 40.76239709767573], [-73.84189026351282, 40.76240776988799], [-73.84180896058557, 40.762417758351624], [-73.8417275171392, 40.76242706308095], [-73.84164594384156, 40.76243568138882], [-73.84156425017184, 40.762443612387464], [-73.84148244560704, 40.762450856089686], [-73.84140054081297, 40.762457410708905], [-73.84131854526666, 40.762463276257925], [-73.8412364696339, 40.76246845095031], [-73.84115432457614, 40.76247293480057], [-73.84107211838833, 40.76247672691946], [-73.84098986172974, 40.76247982822205]]]}",27961.7704989
"{'type': 'MultiLineString', 'coordinates': [[[-74.20797310611418, 40.54167105200347], [-74.20877192719914, 40.543664942350496], [-74.20908470757182, 40.544380496689435], [-74.2098853006901, 40.54643021125774], [-74.21040235031641, 40.547806804484466], [-74.2104942100389, 40.548051363924884], [-74.21052765623486, 40.54814185981644], [-74.21078285274977, 40.548785900323864], [-74.21102471701452, 40.54939727553678], [-74.21107214951519, 40.54952366766144], [-74.21126800806515, 40.54996937552471], [-74.21142571490442, 40.550374592565504], [-74.21147397803705, 40.550542894504055], [-74.21169355546617, 40.55113245344542], [-74.21200912744924, 40.5519590511736], [-74.21224066336482, 40.55251558255906], [-74.21228733397353, 40.55268687683113], [-74.21252443046464, 40.55328637957774], [-74.21256692434426, 40.55338761041535], [-74.21278321588827, 40.55392925521749], [-74.21291558227163, 40.55426073854701], [-74.21307999017888, 40.55464326637345], [-74.21312508498302, 40.554745059503496], [-74.21316508626718, 40.554841566960995], [-74.21330270669844, 40.55520521506067], [-74.21350175529128, 40.55566761784153]]]}",5326.64409108
"{'type': 'MultiLineString', 'coordinates': [[[-73.9856743790466, 40.738219007985684], [-73.98523224580666, 40.73884023023446], [-73.98474231020784, 40.73951035996759], [-73.98425771892927, 40.74016859258471], [-73.98381135653453, 40.74078988067456], [-73.98335962226196, 40.74141216576811], [-73.9832796590368, 40.7415217630076], [-73.98291180065202, 40.74202593982582], [-73.98245520747427, 40.742646959835284], [-73.98200875344462, 40.743264620675156], [-73.98155997061423, 40.74388188313589], [-73.98110859857756, 40.74449827888418], [-73.98065842673643, 40.74511582566109], [-73.98020971238012, 40.745733361871075], [-73.97972346468045, 40.74640287591651], [-73.97923826367756, 40.74706764236721], [-73.97878754706639, 40.747684362053086], [-73.97833821761334, 40.74830268218392], [-73.97788818228179, 40.748921335361615], [-73.97743506115525, 40.74953989517219], [-73.9769857070656, 40.75015695905982], [-73.97653485332258, 40.75077550667072], [-73.9760482489927, 40.75144139363115], [-73.97555800937599, 40.75211618280396], [-73.97510266118589, 40.752741379323666], [-73.97464798039817, 40.7533671216431], [-73.97418937119478, 40.75399351049741], [-73.97373410505928, 40.75461877260162], [-73.97327559771465, 40.75524353772244], [-73.97281967426925, 40.75587055103548], [-73.97236276045393, 40.75649772614328], [-73.971906760646, 40.757124673579746], [-73.97145048090145, 40.75774923184787], [-73.9709937072559, 40.75837332977261], [-73.97053417613, 40.75900064983407], [-73.97008100794466, 40.759624906142626], [-73.96962500214816, 40.76025143904291], [-73.9691324746202, 40.76092919000965], [-73.96864226160424, 40.76159996052606], [-73.96818687760091, 40.762226821815844], [-73.96772705897045, 40.76285165207214], [-73.96727126729687, 40.76348023758543], [-73.9668133724694, 40.76410529065741], [-73.9663592701276, 40.76473180177835], [-73.96590033935026, 40.76535728305025], [-73.96544434728493, 40.76598394298029], [-73.96498855119795, 40.7666089982126], [-73.96453120546869, 40.76723436628555], [-73.96430025139668, 40.76755212685414], [-73.96407630262779, 40.76786024653635], [-73.96361826405202, 40.768486637232364], [-73.96316179257981, 40.76911228813983], [-73.96270392624378, 40.76973878320488], [-73.96221105280235, 40.77042347345567], [-73.96170832767773, 40.77110558281827], [-73.96124473289285, 40.77173837352521], [-73.96078301158553, 40.77237298196365], [-73.96031982482673, 40.77300708370801], [-73.96009056893948, 40.773321841989514], [-73.95985681781565, 40.77364276848078], [-73.95939395625123, 40.77427796511493], [-73.95889591130548, 40.774960162535926], [-73.95839907643833, 40.77564206100852], [-73.95817447534881, 40.7759495373762], [-73.9579362461173, 40.776275666732005], [-73.95747128795885, 40.77691082762292], [-73.957009672567, 40.777545339465256], [-73.95654650822576, 40.77818010095709], [-73.95608218645667, 40.7788141306814], [-73.95558440502512, 40.779496799716924], [-73.95509307468048, 40.78017205791725], [-73.9546312760499, 40.78080040943434], [-73.95417676602685, 40.78142905910795], [-73.95371787744872, 40.78205557998923], [-73.95325927622989, 40.782682350343094], [-73.95280101014872, 40.78330882358789], [-73.95234095711969, 40.783937057396685], [-73.95188295687804, 40.784565210924825], [-73.95142582586588, 40.78519175824856], [-73.95092812745192, 40.78586537995237], [-73.95043455292974, 40.786540116935754], [-73.94998054165838, 40.787172711056456], [-73.9498820122382, 40.78730743904914], [-73.94982638453145, 40.787383504486556], [-73.94979277823866, 40.78742945682996], [-73.94975767280076, 40.78747745985117], [-73.94952092088373, 40.78780118648441], [-73.9490630805514, 40.788429543743774], [-73.94860467689013, 40.789055089312996], [-73.94814678269115, 40.789684793544836], [-73.94768749361721, 40.79031445924661], [-73.94722940806811, 40.79093947702819], [-73.94677198531195, 40.79156945499613], [-73.946279125179, 40.79224538512645], [-73.94578426434961, 40.79292144721646], [-73.94532414747135, 40.79355245356394], [-73.94517949454726, 40.793750112195404], [-73.94513083939546, 40.79381659548776], [-73.94509787549546, 40.7938616381202], [-73.94506820450766, 40.79390218071174], [-73.94486588614613, 40.79417863222309], [-73.94460877833428, 40.79453122945637], [-73.94454613709559, 40.7946171358632], [-73.94440664155029, 40.794808437543935], [-73.94394771046605, 40.79543553962938], [-73.94348324019818, 40.79607299286302], [-73.94337768119327, 40.796217871113164], [-73.94333038169961, 40.79628278741767], [-73.94328308329938, 40.79634770280214], [-73.94317885447602, 40.7964907544047], [-73.94313447769491, 40.796551661240606], [-73.9430401137461, 40.79668116955982], [-73.94300051287745, 40.796735522163246], [-73.94295425543406, 40.79679900792954], [-73.94290507714466, 40.79686650305608], [-73.94286154453722, 40.79692624765649], [-73.942836802272, 40.796960206743535], [-73.94277761933093, 40.79704143037426], [-73.94273240188708, 40.797103486571366], [-73.9426859398801, 40.79716725308085], [-73.94263694018672, 40.79723450054068], [-73.9425896404333, 40.79729941653141], [-73.94239855893471, 40.79756165748393], [-73.94234559027606, 40.79763435355726], [-73.94212011272103, 40.79794379812761], [-73.94161922726262, 40.79862363885396], [-73.941347609699, 40.798996079948964], [-73.94112621508584, 40.79929965423458], [-73.94066549983667, 40.79992996571475], [-73.94020613202476, 40.80055706121148], [-73.94010436302831, 40.80069624717887], [-73.94006052184533, 40.80075620754776], [-73.9397466821143, 40.801185433485536], [-73.9393325368171, 40.80175374011701], [-73.93928688818806, 40.80181637911644], [-73.93882902113043, 40.802444289195336], [-73.93837150162435, 40.803071468178956], [-73.93791384260233, 40.803699221532746], [-73.93741852777376, 40.80437467810967], [-73.93692774648065, 40.8050464078073], [-73.93647142687729, 40.80567022170554], [-73.93607525023096, 40.806214812430525], [-73.93601638767541, 40.80629572558668], [-73.93556209289736, 40.806917114552995], [-73.93510528651603, 40.80753984920441], [-73.93466427970446, 40.8081751276798]]]}",29141.5470503
"{'type': 'MultiLineString', 'coordinates': [[[-74.00109500513435, 40.73656323900545], [-74.00064726161699, 40.73722952799298], [-74.00018308850903, 40.73786493680236], [-73.99968422985532, 40.73855247306924], [-73.9994415308011, 40.73888819661818], [-73.99941181436667, 40.73892885978164], [-73.99918495834085, 40.739242836500225], [-73.99871270652048, 40.739880877632956], [-73.99828702297411, 40.74046982182262], [-73.99786128462112, 40.74105636904024], [-73.99743359709686, 40.74164257239966], [-73.99700719141387, 40.74222816181117], [-73.99658017692036, 40.742810912981014], [-73.99612901011935, 40.74343065453054], [-73.99564494028219, 40.74409853410892], [-73.99515394303617, 40.744759843003266], [-73.99494394167365, 40.74506029791626], [-73.99470867320771, 40.74538244627968], [-73.99426258645353, 40.74600398153966], [-73.99381275053499, 40.746617536329275], [-73.99335902221608, 40.74723522240855], [-73.99290928741131, 40.74785495104161], [-73.9924623984259, 40.748469734271666], [-73.99200552913474, 40.74910144453655], [-73.9915630059213, 40.74970592178229], [-73.99111010071259, 40.75031907014838], [-73.9906221998381, 40.750991753482175], [-73.99037292955933, 40.75133220246323], [-73.99033205836571, 40.751388024095895], [-73.99013379260678, 40.751658808281775], [-73.98969328136359, 40.75228026273482], [-73.98924341991618, 40.75289546416618], [-73.98878655070143, 40.75351677933833], [-73.98833572548162, 40.75413029307751], [-73.98789162897867, 40.75474939064039], [-73.98744642207124, 40.75537296092625], [-73.98694873854555, 40.75603590259453], [-73.98645825475452, 40.7567100712947], [-73.98601452410364, 40.75733934614775], [-73.98553726632602, 40.75797328414867], [-73.98504970040777, 40.75857362544373], [-73.98461925246458, 40.759199410623516], [-73.98417368705124, 40.75984159205442], [-73.98373015417644, 40.760457088237075], [-73.98326290994166, 40.76109361500129], [-73.98280727789141, 40.76171851603331], [-73.98235068991556, 40.76234309988424], [-73.98189428266197, 40.76296844732649], [-73.9814335201278, 40.76359436042068], [-73.98098064791802, 40.764222657453416], [-73.98052788778043, 40.76484349739509], [-73.98003575710818, 40.76552103342039], [-73.97954417344165, 40.76619741472943], [-73.97945641801643, 40.76632478709201], [-73.97907658814206, 40.76687608551519]]]}",12617.683532
"{'type': 'MultiLineString', 'coordinates': [[[-73.99605872737152, 40.71623163997675], [-73.99698375269494, 40.71654054291202], [-73.99776286027188, 40.716813928545456], [-73.99858925561153, 40.71709951139695], [-73.99931241740606, 40.717550241273955], [-73.99995620918698, 40.718017094711904], [-74.00053195572411, 40.71843023844431], [-74.00127273421457, 40.71896142540529], [-74.00140055753329, 40.719052619453336], [-74.0018840637214, 40.71939756995028], [-74.0026000196051, 40.719903425471905], [-74.00325955173008, 40.72037709480318], [-74.00351186461783, 40.72055635274289], [-74.00392928413028, 40.72085443495856], [-74.00463516281563, 40.7213536323093], [-74.00522716183141, 40.72174410210768], [-74.00530986180844, 40.72182419234037], [-74.00591289887628, 40.72225294954169], [-74.00629841745513, 40.72254950287382], [-74.00762904186819, 40.72349770377267], [-74.00791206090739, 40.723699767060594], [-74.00807835372015, 40.72382686239625], [-74.0083021633077, 40.72397780874708], [-74.00857091030221, 40.724169354383704], [-74.00864380595742, 40.724221316420596], [-74.00931760488216, 40.724701551338555], [-74.00973152399398, 40.724990370712774]], [[-74.00973152399398, 40.724990370712774], [-74.01007001170694, 40.72504434693944], [-74.0110561965174, 40.7251484093496], [-74.01117666145709, 40.72516942550719]], [[-74.00973152399398, 40.724990370712774], [-74.0100533854098, 40.72524445142007], [-74.010812383082, 40.72578980297249], [-74.01092277211367, 40.72579415101721], [-74.01102457993353, 40.725793861256086]]]}",5873.1987719
