shape_area,ecs_link
914781.801385,https://www1.nyc.gov/assets/oer/downloads/pdf/farmers-blvd-text-and-figures.pdf
17819662.9348,https://www1.nyc.gov/assets/oer/downloads/pdf/red-hook-brooklyn.pdf
42668153.0273,https://www1.nyc.gov/assets/oer/downloads/pdf/east-harlem.pdf
2816570.33148,https://www1.nyc.gov/assets/oer/downloads/pdf/jerome-av-existing-conditions-report.pdf
31537009.4455,https://www1.nyc.gov/assets/oer/downloads/pdf/zerega.pdf
16021445.8459,https://www1.nyc.gov/assets/oer/downloads/pdf/harlem-gateway.pdf
5890753.02479,https://www1.nyc.gov/assets/oer/downloads/pdf/soma.pdf
33926238.2809,https://www1.nyc.gov/assets/oer/downloads/pdf/rockaway-boa.pdf
7124156.89976,https://www1.nyc.gov/assets/oer/downloads/pdf/stapleton.pdf
