route__id
4
16
20
19
21
8
8
21
12
6
15
7
20
8
13
13
8
20
21
19
19
19
7
20
19
15
21
8
19
14
7
23
13
19
4
20
21
19
21
6
12
13
21
19
8
21
21
23
4
21
7
20
23
8
12
21
6
13
19
12
23
19
15
21
8
21
21
13
21
8
19
21
8
23
8
21
12
15
7
23
6
19
4
7
5
4
5
19
21
6
8
19
21
23
4
10
21
21
19
21
20
21
21
5
23
8
19
7
21
21
6
21
19
15
8
9
21
19
21
21
20
23
6
21
19
19
20
21
19
6
6
4
14
20
21
23
19
20
19
12
23
8
20
8
7
20
1403
19
21
21
9
5
12
10
21
14
4
5
8
8
4
5
7
8
8
23
21
6
19
5
4
23
11
21
7
21
19
21
6
11
19
6
23
23
23
21
21
12
21
23
6
20
8
23
5
7
7
21
7
20
