_4_fuel_oil_with_6_biodiesel
0.0
0.0
217885.0723
0.0
30659.34288
26553.12136
0.0
362944.4218
625592.2206
454369.2066
697371.7768
0.0
257457.9938
0.0
0.0
0.0
0.0
0.0
68.05585606
0.0
0.0
382.5881777
0.0
0.0
684330.8344
0.0
0.0
768.1376526
0.0
0.0
0.0
9203.653657
125568.9133
0.0
0.0
0.0
1243626.664
0.0
67944.90091
0.0
0.0
0.0
0.0
0.0
0.0
177800.48
432929.7441
0.0
229349.3025
25519.11344
54.93631939
270132.6055
83563.2419
0.0
0.0
355138.4417
0.0
0.0
0.0
0.0
59579.78033
0.0
55493.78395
0.0
0.0
361021.5624
104989.4203
0.0
127.2949379
0.0
0.0
688781.1242
279048.641
0.0
322596.1435
0.0
0.0
0.0
12567.22902
67313.14398
736924.8191
0.0
364699.778
0.0
0.0
0.0
0.0
472181.8643
0.0
0.0
2518260.901
253.3492668
0.0
28947.56047
0.0
0.0
0.0
0.0
629198.6874
0.0
688908.6967
595182.366
0.0
33601.56939
53276.27247
121362.5403
490579.0146
0.0
0.0
380825.4651
0.0
303.0161185
294613.6732
0.0
175827.0243
0.0
0.0
0.0
67.77523068
0.0
190197.9273
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
671805.3106
0.0
0.0
0.0
0.0
0.0
0.0
232518.0092
0.0
0.0
0.0
0.0
19429.53004
0.0
0.0
0.0
0.0
0.0
560389.7751
0.0
0.0
0.0
0.0
0.0
0.0
125.0725001
0.0
0.0
0.0
0.0
0.0
0.0
189543.7465
0.0
0.0
2005.803519
35563.16704
0.0
0.0
0.0
0.0
0.0
60744.00442
262632.7591
90719.81522
0.0
0.0
311006.6614
225611.6169
0.0
0.0
0.0
161432.8094
0.0
0.0
0.0
298764.2227
0.0
0.0
0.0
0.0
0.0
0.0
0.0
165.2232947
0.0
0.0
0.0
0.0
0.0
