fy4_amt
0
0
1827
0
14800
0
-2525
0
0
0
0
0
0
0
0
-1686
0
0
0
0
0
0
-1686
0
0
6
0
0
15000
0
0
0
0
0
1478
7789673
23
0
0
0
0
0
0
0
527839
0
0
-20577
0
0
0
0
0
0
45
14800
4821
0
0
246882
0
0
-80
-1068
1727775
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
95
0
0
0
0
0
95
0
0
0
1813127
5
0
0
6
0
0
1396089
0
0
0
0
-44
0
23
0
4915
0
0
0
0
0
897
-66
0
0
0
-2525
0
0
0
0
0
0
0
0
-1068
-44
0
-11840
-66
0
5247129
0
0
0
0
15045
-481
0
-63
0
0
0
349
-481
897907
0
0
0
0
-4915
0
0
0
5290429
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
918748
1273585
0
0
0
5718
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
