black,hispanic
0.0839160829782486,0.1223776191473007
0.4283019006252289,0.4415094256401062
0.015625,0.0625
0.6689895391464233,0.2369337975978851
0.1452282220125198,0.1556016653776168
0.1640798300504684,0.3791574239730835
0.0139318881556391,0.0712074339389801
0.0629629641771316,0.1407407373189926
0.1740740686655044,0.585185170173645
0.2405149042606353,0.5494579672813416
0.0197132620960474,0.0716845914721489
0.0978520289063453,0.4439140856266022
0.0885368138551712,0.2013047486543655
0.4196078479290008,0.5254902243614197
0.0090206181630492,0.0373711325228214
0.1134402006864547,0.2182490825653076
0.2479838728904724,0.6653226017951965
0.0455075837671756,0.1155192553997039
0.2821782231330871,0.6534653306007385
0.2831050157546997,0.621004581451416
0.1661807596683502,0.4110787212848663
0.0760869532823562,0.14673912525177
0.1475787907838821,0.627978503704071
0.4859154820442199,0.4295774698257446
0.0381077527999877,0.1090670153498649
0.1990950256586074,0.3981900513172149
0.6433120965957642,0.3121019005775451
0.2685422003269195,0.6419437527656555
0.4324324429035187,0.4826254844665527
0.2060301452875137,0.623115599155426
0.0311804004013538,0.1024498865008354
0.3571428656578064,0.586309552192688
0.0964912250638008,0.188596487045288
0.0479041934013366,0.910179615020752
0.2566539943218231,0.7110266089439392
0.2036613225936889,0.4027459919452667
0.0452961660921573,0.0923344939947128
0.0596252121031284,0.1550255566835403
0.0434210523962974,0.084210529923439
0.4194528758525848,0.4924012124538421
0.025581395253539,0.1232558116316795
0.0620842576026916,0.1441241651773452
0.2399999946355819,0.1599999964237213
0.0146231716498732,0.1338582634925842
0.2946859896183014,0.5966183543205261
0.5680000185966492,0.2896000146865845
0.0892857164144516,0.2857142984867096
0.3974763453006744,0.5205047130584717
0.268456369638443,0.5838926434516907
0.4705882370471954,0.4235294163227081
0.1354085654020309,0.2287937700748443
0.2825552821159363,0.4987714886665344
0.2695473134517669,0.5761317014694214
0.2151898741722107,0.4810126721858978
0.3359683752059936,0.3992094993591308
0.147792711853981,0.4472168982028961
0.1887019276618957,0.5096153616905212
0.0234899334609508,0.1426174491643905
0.1686143577098846,0.4590984880924225
0.3668639063835144,0.6035503149032593
0.1424870491027832,0.7616580128669739
0.037267081439495,0.1118012443184852
0.386956512928009,0.52173912525177
0.2427184432744979,0.4563106894493103
0.0085714282467961,0.0628571435809135
0.1808510571718216,0.6560283899307251
0.2840236723423004,0.6449704170227051
0.2115384638309478,0.7026627063751221
0.2295918315649032,0.4897959232330322
0.0288461539894342,0.1362179517745971
0.280303031206131,0.5
0.3640776574611664,0.5752426981925964
0.2338028103113174,0.6845070719718933
0.0948275849223136,0.2083333283662796
0.3129251599311828,0.5691609978675842
0.5737051963806152,0.2948207259178161
0.0315789468586444,0.0872180461883544
0.1383874863386154,0.6907340288162231
0.0967741906642913,0.2184750735759735
0.3854748606681824,0.4134078323841095
0.095940962433815,0.1389913856983184
0.0692520812153816,0.218836560845375
0.2593457996845245,0.6752336621284485
0.282527893781662,0.2286245375871658
0.2789598107337951,0.4539006948471069
0.2147147208452224,0.56456458568573
0.1542553156614303,0.3617021143436432
0.0910662859678268,0.1095100864768028
0.0057870368473231,0.0300925932824611
0.2588235437870025,0.5568627715110779
0.1366120278835296,0.2076502740383148
0.1490066200494766,0.2880794703960418
0.0100100096315145,0.0440440438687801
0.1428571492433548,0.1212121248245239
0.2912482023239136,0.6226685643196106
0.1052631586790084,0.7947368621826172
0.3981264531612396,0.5199063420295715
0.1363636404275894,0.3073593080043793
0.1118279546499252,0.2043010741472244
0.0480000004172325,0.1474285721778869
0.3180212080478668,0.5865724086761475
0.2733990252017975,0.6773399114608765
0.3320754766464233,0.5698113441467285
0.5283950567245483,0.395061731338501
0.1478260904550552,0.126086950302124
0.5325842499732971,0.4337078630924225
0.2832618057727813,0.6194563508033752
0.2939958572387695,0.5942028760910034
0.2322946190834045,0.7195467352867126
0.1130929812788963,0.1920303553342819
0.03125,0.0552884601056575
0.3050847351551056,0.5360169410705566
0.2666666805744171,0.6020833253860474
0.0728376358747482,0.1820940822362899
0.2093023210763931,0.6627907156944275
0.0050761420279741,0.9949238300323486
0.0,1.0
0.0812807902693748,0.1157635450363159
0.1273885369300842,0.3970276117324829
0.2883116900920868,0.6363636255264282
0.0084951454773545,0.0257888343185186
0.0909090936183929,0.2367424219846725
0.2435233145952224,0.6165803074836731
0.2746478915214538,0.5880281925201416
0.2099056541919708,0.7099056839942932
0.0481927692890167,0.1686746925115585
0.1014492735266685,0.169960469007492
0.2544378638267517,0.3875739574432373
0.0211360640823841,0.0951122865080833
0.2870159447193146,0.571753978729248
0.32862189412117,0.547703206539154
0.3132780194282532,0.6161825656890869
0.314814805984497,0.3333333432674408
0.3560709357261657,0.394270122051239
0.0127388536930084,0.1337579637765884
0.2223618030548095,0.4798994958400726
0.0096021946519613,0.0754458159208297
0.1107266470789909,0.2214532941579818
0.0440729483962059,0.2142857164144516
0.4613800346851349,0.4098867177963257
0.2819843292236328,0.5665796399116516
0.0369747914373874,0.1008403375744819
0.022624434903264,0.1493212729692459
0.7846153974533081,0.1826923042535781
0.3627118766307831,0.5389830470085144
0.0837282761931419,0.4881516695022583
0.0769230797886848,0.125
0.233208954334259,0.2033582031726837
0.0787671208381652,0.1575342416763305
0.1037868186831474,0.3029453158378601
0.2784810066223144,0.6202531456947327
0.0666666701436042,0.1788617819547653
0.0543881319463253,0.1174289211630821
0.2419354766607284,0.5806451439857483
0.2434210479259491,0.4111842215061188
0.0443622916936874,0.1090572997927665
0.5435897707939148,0.3692307770252228
0.4799999892711639,0.4600000083446502
0.2037617564201355,0.5673981308937073
0.219219222664833,0.5285285115242004
0.2906976640224457,0.4593023359775543
0.3176291882991791,0.4194528758525848
0.4375,0.5
0.6742081642150879,0.2624434530735016
0.2870813310146332,0.5454545617103577
0.3551912605762481,0.5846994519233704
0.1182965263724327,0.3107255399227142
0.4245809912681579,0.5418994426727295
0.0733944922685623,0.2775229215621948
0.2105263173580169,0.4179566502571106
0.7007299065589905,0.2433090060949325
0.2393735945224762,0.5145413875579834
0.1576227396726608,0.4031007885932922
0.3195876181125641,0.4329896867275238
0.1416430622339248,0.4532577991485595
0.3994490504264831,0.5096418857574463
0.1921568661928177,0.5215686559677124
0.4434389173984527,0.5339366793632507
0.1137254908680915,0.3607843220233917
0.3326530754566192,0.4653061330318451
0.163440853357315,0.5526881814002991
0.139860138297081,0.25
0.1724770665168762,0.185321107506752
0.0247933883219957,0.0743801668286323
0.2491166144609451,0.528268575668335
0.1699029058218002,0.2572815418243408
0.140186920762062,0.3395638763904571
0.3780487775802612,0.5
0.1847014874219894,0.1585820913314819
0.1228571459650993,0.4742857217788696
0.3120300769805908,0.6390977501869202
0.2797927558422088,0.6269429922103882
0.0383561626076698,0.0849315077066421
0.3492063581943512,0.5079365372657776
0.3630289435386657,0.5924276113510132
0.2297872304916381,0.5617021322250366
0.0963855385780334,0.6722891330718994
0.1440217345952987,0.4048913121223449
0.3198653161525726,0.5925925970077515
0.3870246112346649,0.5838926434516907
