location_id,longitude
8,-73.966117
13,-73.942531
15,-73.961127
6,-73.996206
7,-73.949855
3,-73.993635
11,-73.9741
10,-73.940536
9,-73.953865
4,-73.992805
2,-73.991424
14,-73.984584
5,-73.988767
12,-74.010569
1,-73.988133
