shape_area,the_geom
3176165.64171,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.94697366806989, 40.79996170341282], [-73.9472801829742, 40.79954178928657], [-73.9473277151459, 40.79947667147866], [-73.94737599844727, 40.799410524218], [-73.94741996235193, 40.7993502952957], [-73.94771055979315, 40.79895218061348], [-73.94775716468887, 40.79888833153829], [-73.94781663052815, 40.798806862971986], [-73.9478467911888, 40.798765542700856], [-73.94805130202991, 40.798485359854325], [-73.94810109026562, 40.798417148381446], [-73.94815384324873, 40.79834487607585], [-73.94820641538051, 40.79827285059578], [-73.94831125388248, 40.798129217566526], [-73.94878702811201, 40.797482838502575], [-73.94906517858907, 40.797100494106154], [-73.94923327016367, 40.79687199990516], [-73.9497477308443, 40.79709700160124], [-73.95094228283372, 40.797603117670484], [-73.95237419062775, 40.79820977124783], [-73.9524609285142, 40.79824249401069], [-73.95253186754347, 40.79826974269265], [-73.95276726978354, 40.798372091569185], [-73.95522296544118, 40.79940664661788], [-73.9552576358306, 40.79942119889424], [-73.95530363986649, 40.7994405006974], [-73.95536651686375, 40.79946642641669], [-73.95786499295254, 40.80051527243906], [-73.95817297037708, 40.800582541457146], [-73.95801393089764, 40.80079933951763], [-73.95769540716628, 40.801231346828004], [-73.95723749274742, 40.801857960912926], [-73.95677811082619, 40.80248744628959], [-73.95632115074088, 40.803115344736284], [-73.95582948099741, 40.80290815188186], [-73.9550664807593, 40.80258661197051], [-73.95498226845811, 40.80255112333016], [-73.95371685486265, 40.80201783840173], [-73.9535505381988, 40.801947746470525], [-73.95347673246424, 40.801916640855055], [-73.95335909651816, 40.80186265284264], [-73.95255676268883, 40.80152952464058], [-73.95215634500111, 40.80136069515304], [-73.9507048436526, 40.800748657798664], [-73.9506359088773, 40.8007195955732], [-73.95043225926645, 40.80099699901171], [-73.95040001551158, 40.80104091836351], [-73.95018652357653, 40.801331723963784], [-73.95010911839984, 40.80129871423103], [-73.94957589664972, 40.80107135221571], [-73.94944632011212, 40.80101610071889], [-73.94875276228434, 40.80072002483575], [-73.94855077682406, 40.80063423568245], [-73.94809118051079, 40.800438251549814], [-73.94794438934083, 40.800375655528875], [-73.94712864836765, 40.800027794644315], [-73.94697366806989, 40.79996170341282]]]]}"
3854124.38245,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.98056370666846, 40.769905324566004], [-73.98102290050332, 40.769272833559725], [-73.98167943639396, 40.76839013093618], [-73.98163149506018, 40.76836792815434], [-73.98158722702865, 40.76834168412421], [-73.98154721875835, 40.76831174652718], [-73.98151200073218, 40.76827851175978], [-73.98148203908045, 40.768242420374165], [-73.98145773072422, 40.7682039505064], [-73.98144254439356, 40.768163969679115], [-73.98143283543773, 40.7681230149761], [-73.98142870638894, 40.76808151894578], [-73.9814302008462, 40.768039919852974], [-73.98143730287516, 40.767998657069484], [-73.9814499375936, 40.76795816636512], [-73.98146797154935, 40.76791887538459], [-73.98149121426684, 40.76788119910089], [-73.9815281841952, 40.76784223959577], [-73.98157120939838, 40.767807056591884], [-73.98161962886348, 40.76777619061205], [-73.98167269857078, 40.76775011600682], [-73.98172960330946, 40.767729233200576], [-73.98178946884207, 40.767713863018486], [-73.981843744555, 40.767707205199855], [-73.98189866378645, 40.76770527961372], [-73.98195351509257, 40.767708111204826], [-73.98200758760409, 40.76771566276447], [-73.9820601812344, 40.767727836946676], [-73.98211061467009, 40.767744476043696], [-73.98236354021958, 40.767388073670716], [-73.98287713521297, 40.76671559514083], [-73.98313166807301, 40.76636698305531], [-73.98336657900181, 40.76604524186622], [-73.98382185703375, 40.765418474697505], [-73.98428230080641, 40.76479181510171], [-73.98712184102882, 40.765989152569254], [-73.9899638269705, 40.76718747461629], [-73.98950498236549, 40.76781538211943], [-73.98905077211576, 40.7684400921234], [-73.98855898571475, 40.76911581698948], [-73.98806289614691, 40.769790799785454], [-73.98761512142401, 40.77041544313293], [-73.98714552220878, 40.77105403763405], [-73.98669559369611, 40.77166818341708], [-73.98665479142817, 40.77172445355356], [-73.98649075465168, 40.77195067403234], [-73.98645451892375, 40.77200064600471], [-73.98623798929052, 40.77229925660382], [-73.98573302486386, 40.772082141196734], [-73.98342087570934, 40.77108795741439], [-73.98225243576236, 40.77061771592697], [-73.98214146409539, 40.77057073683125], [-73.98202018796805, 40.77051970424653], [-73.98056370666846, 40.769905324566004]]]]}"
14761710.4689,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.95100585510703, 40.59726261947361], [-73.95220370821761, 40.59713035149433], [-73.95314947339772, 40.59702791856789], [-73.95411036203485, 40.59692073980611], [-73.95507631404308, 40.59681539077453], [-73.9554531337326, 40.59677338393033], [-73.95600127865953, 40.596713385777875], [-73.95692719713631, 40.59661207631134], [-73.95738884339171, 40.59656152241304], [-73.95785291108513, 40.59651069732374], [-73.95878039574855, 40.59640732042954], [-73.95977770067002, 40.596298583993715], [-73.96024266806364, 40.59624728417266], [-73.96028257100288, 40.59624288156561], [-73.96102769217008, 40.59616066757313], [-73.96118447411634, 40.59831158311418], [-73.96136232928845, 40.600588983044226], [-73.96145089782816, 40.60170322040951], [-73.96149569512079, 40.602284152032], [-73.96155209607876, 40.603006939069374], [-73.96167828389231, 40.60466994866748], [-73.96173196732155, 40.60535796505376], [-73.96119441439252, 40.605418051216034], [-73.96073209542345, 40.605469724667074], [-73.95957610191488, 40.60559992737773], [-73.95864980669904, 40.60569740316117], [-73.95772401273773, 40.60579983320428], [-73.95718715822291, 40.60586368921566], [-73.95679474176515, 40.60590270563883], [-73.95583074008871, 40.606007204698976], [-73.95486939420455, 40.60611367908789], [-73.95392244950341, 40.60621661031612], [-73.95272419977529, 40.60634895144607], [-73.95169115449102, 40.60646245571373], [-73.95076435723932, 40.60656497418841], [-73.94983714662644, 40.606666773513545], [-73.9489114433896, 40.606768737243584], [-73.94794840921186, 40.606875295728884], [-73.946986117515, 40.606979144914284], [-73.94605865632113, 40.60708243597934], [-73.94561989542895, 40.604758360104626], [-73.94542657132088, 40.6037346271441], [-73.94523348909587, 40.602712100076715], [-73.94516877599689, 40.602369403300564], [-73.94609624165321, 40.602269685425426], [-73.94603166528474, 40.601928546537074], [-73.94600677168553, 40.60179704976838], [-73.94586617572816, 40.60105421501967], [-73.94584715271276, 40.60095373497191], [-73.94574628739082, 40.60042079474058], [-73.94566886810996, 40.600011767372244], [-73.94561084934026, 40.599705724610935], [-73.94543178268721, 40.59876121624505], [-73.94526519230124, 40.59789362694904], [-73.94622941179414, 40.59778899208439], [-73.94719207003335, 40.59768208727084], [-73.94812013074043, 40.59757940045186], [-73.94855032686532, 40.59753296411283], [-73.94904681622317, 40.59747936153664], [-73.94997334604547, 40.597377441937276], [-73.95100585510703, 40.59726261947361]]]]}"
8860970.08162,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.910941749616, 40.76885247317309], [-73.9099800633221, 40.7686972347589], [-73.90900804189174, 40.768547190199506], [-73.90803079133174, 40.768384734176], [-73.90708728989495, 40.7682362315337], [-73.90611305073195, 40.768067705098936], [-73.90577352969939, 40.76802858875875], [-73.90554848037706, 40.767976579891595], [-73.90531717784724, 40.76789865071778], [-73.90490866390317, 40.7677455606032], [-73.90466253886187, 40.767655756717126], [-73.90446527042421, 40.76758377836625], [-73.90427336816465, 40.76754510474103], [-73.90418895200064, 40.7675302854361], [-73.90413637846284, 40.76752031731035], [-73.90386991617554, 40.76749531086133], [-73.90325211610632, 40.76750432294225], [-73.90300528801382, 40.76750966353102], [-73.90275780081615, 40.76750354661691], [-73.90251104086832, 40.76748594086861], [-73.90226637229974, 40.76745694444515], [-73.9020251656558, 40.76741678384724], [-73.90217951744472, 40.767315841501414], [-73.9025732233884, 40.766919425279895], [-73.90272369093776, 40.76676322534518], [-73.90287062786408, 40.76660509459015], [-73.90301399133622, 40.76644507913589], [-73.90315373977802, 40.76628322523281], [-73.90328983222811, 40.76611958050101], [-73.90342222902083, 40.765954192669014], [-73.90345328940118, 40.76591806830572], [-73.9035122781887, 40.765849460114566], [-73.90356915620245, 40.76578178944321], [-73.9035900168369, 40.765753987898854], [-73.90368866135518, 40.76562253566153], [-73.903707711853, 40.765597148974564], [-73.90451229915772, 40.76458906399428], [-73.90519286706486, 40.7637509411897], [-73.90566075324429, 40.763167988122106], [-73.90606811200962, 40.76266044497717], [-73.90625691681164, 40.76242520729053], [-73.90651032137532, 40.76210947008087], [-73.90677808721594, 40.761777481847645], [-73.90703976310482, 40.7614530438181], [-73.90741972877888, 40.76098192614533], [-73.90753042689563, 40.76084467846583], [-73.9077940546158, 40.760517800235746], [-73.90964395338035, 40.758244937527145], [-73.90988590118529, 40.757947657499834], [-73.91068364489192, 40.75831898029214], [-73.9114896361602, 40.75869294324198], [-73.91228635317124, 40.75906579499652], [-73.91308659707079, 40.759438173964476], [-73.91389659860891, 40.75981817472512], [-73.91469591755157, 40.760187814613374], [-73.91549262613856, 40.76056773863438], [-73.91629395351715, 40.760945275909954], [-73.9170889925233, 40.761320298211395], [-73.91499211551111, 40.76389230453798], [-73.91370071387944, 40.765480239439626], [-73.9141323007332, 40.76568360754097], [-73.91449902422195, 40.76585639951666], [-73.9119402607033, 40.7690101531208], [-73.910941749616, 40.76885247317309]]]]}"
31024625.2509,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.79493246167902, 40.7577980300734], [-73.79474720509099, 40.75562818785349], [-73.7945772699, 40.753563011339125], [-73.79462769154111, 40.75270267531875], [-73.79465583851444, 40.75198814453321], [-73.79468324646216, 40.751275045875516], [-73.79472141257497, 40.75062131929358], [-73.79488724533044, 40.750570038379045], [-73.79505006589243, 40.75051344997468], [-73.79520958070083, 40.750451656110165], [-73.79536550261972, 40.750384767785825], [-73.79551755004788, 40.75031290600095], [-73.79566544885662, 40.75023620032218], [-73.79606726112462, 40.75004218089939], [-73.79644617249713, 40.74985921656465], [-73.7972952469919, 40.74943505289055], [-73.7970471603549, 40.74933231794093], [-73.7965810361516, 40.748977398114164], [-73.79598269360798, 40.74853189365798], [-73.79472264877985, 40.74759933020789], [-73.79467568818256, 40.747211928462974], [-73.79826235368914, 40.74696565550678], [-73.79921673511588, 40.74685628183285], [-73.80017472236368, 40.74675557835825], [-73.80327809187393, 40.74643951028617], [-73.80335214152791, 40.74643196519166], [-73.80302898541304, 40.7471948009078], [-73.8029403419907, 40.747408916463684], [-73.80286300447507, 40.74764297054297], [-73.80280481382032, 40.74788116392445], [-73.80276629188171, 40.74812214458544], [-73.80274770745882, 40.74836447579494], [-73.80274910854627, 40.74860675176134], [-73.80277033681983, 40.748847538185146], [-73.80280784000725, 40.749066660787435], [-73.80287666422372, 40.749765149670594], [-73.80295670662406, 40.74977052735826], [-73.80353070513767, 40.74982541270237], [-73.80446952994646, 40.7498992758113], [-73.80539953731979, 40.74997272871107], [-73.80633253786, 40.7500476657606], [-73.80727076141017, 40.75011897486108], [-73.80750599324402, 40.75013658659016], [-73.80976035391623, 40.7487792226216], [-73.81161754581872, 40.747664843099095], [-73.8123541185876, 40.74722328349458], [-73.81316297194783, 40.746737919352114], [-73.81341871911697, 40.74658444587023], [-73.81416171989225, 40.74613858032686], [-73.81477152717939, 40.74668237098077], [-73.81537317355684, 40.74721833785975], [-73.8159875141286, 40.74776993646546], [-73.8165427117843, 40.74826004209785], [-73.81710925560608, 40.74876054447276], [-73.81768650986467, 40.749288211814466], [-73.81779541133393, 40.7493920145077], [-73.81826477278253, 40.749826990333524], [-73.81883698340803, 40.75035215791697], [-73.81911566904407, 40.75062107328135], [-73.8194113076132, 40.750887754606026], [-73.81998860976302, 40.75142862089801], [-73.82084928836743, 40.752241544925546], [-73.82191828800343, 40.753173080713125], [-73.82280332230987, 40.75387947405434], [-73.82333379549057, 40.75432522793485], [-73.82339572471959, 40.754377266281274], [-73.82397917742962, 40.7548682066629], [-73.82331616918074, 40.75529827070772], [-73.82143089755326, 40.756521109089554], [-73.82086280561693, 40.756880709975036], [-73.81983597732805, 40.75754432968998], [-73.81923286412182, 40.75794681275777], [-73.82004500584681, 40.75848322816198], [-73.82063593339372, 40.75887226784803], [-73.81728821344713, 40.75977554707164], [-73.81508732509423, 40.760371610604494], [-73.81399882875878, 40.760665034822985], [-73.81313229807671, 40.76089834913936], [-73.8122677810063, 40.761130021647176], [-73.81104963173189, 40.76141702108725], [-73.81044348299346, 40.761377439013614], [-73.80951372622066, 40.761299911025], [-73.80859484054315, 40.76113246182397], [-73.80768023729503, 40.76095995883448], [-73.80676048583814, 40.760787773146], [-73.805840053168, 40.76061539065455], [-73.80491668517477, 40.76044041190103], [-73.80399971294425, 40.76027048753265], [-73.80307328932783, 40.760126248113], [-73.80215291829099, 40.7599872185128], [-73.80125017485508, 40.75982823780306], [-73.8003003897138, 40.75970229914343], [-73.79940088836808, 40.75939721905801], [-73.79850160206708, 40.75907103553958], [-73.79760259802707, 40.758744178543616], [-73.79670467871136, 40.758417712279886], [-73.79621926933264, 40.75824167953414], [-73.7958043765478, 40.75809121700471], [-73.79493246167902, 40.7577980300734]]]]}"
5786160.13248,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.87686858293071, 40.842317106946645], [-73.87703042308131, 40.84197789171482], [-73.87724775017048, 40.841669145068686], [-73.87772968786541, 40.8409344773188], [-73.87776882431218, 40.84095337009246], [-73.87832012013524, 40.84013688491895], [-73.87845075030576, 40.84007497448375], [-73.8785046134925, 40.84000559442187], [-73.87865983163488, 40.840019904036666], [-73.87981901130033, 40.84013248001685], [-73.8801912943081, 40.84008341259046], [-73.88024701338186, 40.83989716210935], [-73.8804847546643, 40.83925120970507], [-73.88113550248521, 40.83862214150117], [-73.8813510725547, 40.83840917183486], [-73.88138310568907, 40.838377714136385], [-73.881549247256, 40.83818275668468], [-73.88160324774094, 40.83809985980282], [-73.8816630378036, 40.838028618617386], [-73.88169674941977, 40.83798711346091], [-73.88172047507412, 40.837953649590006], [-73.88180012340683, 40.837828757682274], [-73.88187471333603, 40.83770207696005], [-73.88194417623428, 40.837573725101855], [-73.88200844634987, 40.83744382221884], [-73.88203553596924, 40.83737099040809], [-73.882069651433, 40.83728046016079], [-73.88209692254094, 40.837188601153045], [-73.88211726097003, 40.83709571145929], [-73.88213060052735, 40.83700209277843], [-73.88213932175294, 40.83688893941486], [-73.88213822983265, 40.836775006122586], [-73.88212894279238, 40.836661288348886], [-73.88211148905116, 40.83654812587335], [-73.88208592017158, 40.83643585676685], [-73.88206883402374, 40.83633929737559], [-73.88205850117434, 40.83624218646719], [-73.88205495056282, 40.8361447963003], [-73.88205819211375, 40.836047399915365], [-73.88206821670948, 40.83595027036901], [-73.8820849960206, 40.83585367990786], [-73.88210848317571, 40.83575789937958], [-73.88213861229926, 40.83566319730727], [-73.88217529889572, 40.83556983918929], [-73.88221844008685, 40.83547808675525], [-73.882226986618, 40.83545245760768], [-73.88224470631668, 40.835422372807884], [-73.88229330931767, 40.83534239852578], [-73.88234700242317, 40.83526432475033], [-73.88240565718566, 40.835188338228186], [-73.88246913329108, 40.83511462071286], [-73.8825372789674, 40.835043348678276], [-73.88260993112002, 40.83497469245473], [-73.88268691595904, 40.83490881626065], [-73.88276804933298, 40.834845877664456], [-73.8829310009156, 40.834710500997446], [-73.88307992238296, 40.834564537768394], [-73.88321307823257, 40.83440931088609], [-73.88332905581585, 40.83424632200099], [-73.88342679622662, 40.83407724382675], [-73.88350557544567, 40.8339038521028], [-73.88439483295112, 40.83421084332528], [-73.88525225195613, 40.83451252736343], [-73.88611054815706, 40.834805345524735], [-73.88696214468575, 40.835095684589575], [-73.88782013204974, 40.83539024449587], [-73.88874437918203, 40.83570633113764], [-73.88807394446265, 40.83687646615608], [-73.88776506305007, 40.83736998204761], [-73.88761978635165, 40.83762109802276], [-73.88755304893591, 40.83772757501909], [-73.88729744011368, 40.838135388535015], [-73.88659802345121, 40.839279050108516], [-73.88618432100424, 40.840105044973484], [-73.88611972327759, 40.840423521481235], [-73.88610978846609, 40.840470994133], [-73.88610173953857, 40.84052535823209], [-73.88596447420291, 40.84118643673215], [-73.88581547909011, 40.84193056521451], [-73.88565994463913, 40.842710410543255], [-73.88529784406879, 40.842535381504206], [-73.88474676828014, 40.84226654063007], [-73.88387704434102, 40.8418328182633], [-73.88278756102955, 40.84129518350012], [-73.88206493400011, 40.84212158680186], [-73.88141549011051, 40.84284639506447], [-73.8804612862191, 40.843908937441974], [-73.87976094597661, 40.84468113890657], [-73.8791940883316, 40.8453217337296], [-73.87800756863156, 40.84448429670815], [-73.8773390723824, 40.84399175505797], [-73.87817546892401, 40.842617696546924], [-73.87757280041194, 40.84248377147664], [-73.8769420168858, 40.842335627509925], [-73.87686858293071, 40.842317106946645]]]]}"
