long,x
-73.9161016108451,1007488.00863005
-73.8021019126978,1039121.00868414
-73.9275153236935,1004313.00874647
-74.0029549899091,983431.008843884
-73.9526560892237,997391.008810967
-73.9479563351485,998657.008575559
-73.8928594817389,1013880.0086413
-73.9938979122984,985942.008743137
-74.0812220785237,961710.00865081
