long,lat
-73.9730407029115,40.678054157508
-73.9040612576067,40.6814840893077
-73.9648790411474,40.8084284912823
-73.9575233862914,40.8211433830494
-73.7183454354679,40.7351796155649
-73.9696360452613,40.6919535889405
-73.9885789761517,40.7429145530352
-74.0088248188908,40.6396446303588
-73.8999570199009,40.8574225658866
-73.938568547915,40.6988481359961
-73.833840722891,40.7274003679466
-74.029705117202,40.6231307625997
-73.9834386401539,40.6571503527862
-73.9239661337786,40.8244403244595
-73.8955434185889,40.6706257873184
-73.9037056265502,40.8742923140178
-73.9524773639928,40.7192190488644
-73.9090225277402,40.8626828088089
-73.9921371191606,40.7591047218483
-73.8577162457301,40.7486901630125
-73.8970446666542,40.8168018596456
-73.9251848653289,40.8180126680461
-73.9380147426594,40.7343147613387
-73.8976425176539,40.6781251000872
-73.9171184568044,40.8175120136948
-73.8415637807925,40.7011005978279
-73.9814315788494,40.6349551158277
-73.892760143439,40.8650208608722
-73.882477068801,40.6620830893823
-73.8924655491605,40.7657366336433
-73.9206279623897,40.6615689973856
-73.8815972097248,40.639072808945
-74.0078548314611,40.7031077890105
-73.9907066956154,40.6891367440782
-73.8638694807406,40.8321888234953
-73.9795541881485,40.6522055056507
-74.0765370725806,40.6334617116712
-73.8478259279872,40.6699213223872
-73.9356631323792,40.6690187695795
-73.9701463614073,40.6742113318908
-73.8724683415083,40.8201500907472
-73.821208321225,40.7268382887967
-73.8031777502138,40.7163512461519
-73.8941940842461,40.8631663078918
-73.9264562726858,40.7056527408917
-73.9511392188498,40.670085357996
-73.9269818345302,40.6685414709588
-73.9961321371029,40.75499818441
-73.9021751877323,40.6437820277651
-73.8931557176492,40.6632962625226
-73.9055840165122,40.8844559360189
-73.9277524522373,40.6642504892337
-73.7468575715666,40.7672926309967
-73.8538129857193,40.7411038183412
-73.9638612634734,40.8029720381162
-73.9187021852688,40.7431557377776
-73.9610079711361,40.6500826025707
-73.8312924290429,40.8878136954898
-73.8979644699749,40.6575264438935
-73.8542533280775,40.7572983576018
-73.9263351259359,40.6431450500329
-73.8685573544904,40.7064053052685
-73.9229185341159,40.8441932597351
-73.9298028304131,40.8352980809818
-73.9594326273184,40.6766332733645
-73.9420656876173,40.7008079503739
-73.9533701751511,40.6806405084448
-73.858145609387,40.7280652667825
-73.9398035780161,40.6251264188736
-73.8452270316662,40.7216228501321
-73.9907066956154,40.6891367440782
-73.9872228071209,40.7624527353191
-73.8678000479829,40.8515892938125
-74.0363009947535,40.6179277235438
-73.7545303089932,40.7244257764058
-73.9680484937182,40.8046836999382
-73.9026086468382,40.8152901848648
-73.922099025984,40.6642513317609
-73.8187050605756,40.7088715253211
-73.9744019688936,40.6449186789301
-73.7508756272379,40.5978824058512
-73.8439027450168,40.7215651905502
-73.979106940562,40.7593689047754
-73.9094505575299,40.8490792209727
-73.7956647181549,40.7730266147644
-73.7156375611402,40.7357622373034
-73.902466745065,40.8449727019185
-74.1585899932666,40.6262887684122
-73.9587078992148,40.6503872733566
-73.924309722938,40.6114988737702
-73.8795911329433,40.7360001320586
-73.9344628400652,40.6535646280819
-73.928574542102,40.6804974117794
-73.8313596029004,40.8560733061718
-73.9740190214056,40.7309815174176
-73.93129287259,40.6420150320009
-73.9265710288249,40.8200588621545
-73.8866768002801,40.8592258316778
-73.9485153312433,40.7257926378471
-73.9636224557881,40.616589736468
-73.9869289583221,40.6074610342169
-73.8547164730686,40.8859765228337
-73.8246018482523,40.583174449892
-73.8445812927378,40.8385355072112
-73.8625105004331,40.8654771442204
-73.9794161088894,40.7186654849365
-73.9598701024193,40.7002347237365
-73.9388191494663,40.7014528864609
-73.9167970664052,40.770516180712
-73.8442423583682,40.680591884747
-74.0123116078689,40.7026865327112
-73.9759298474583,40.7955265387119
-73.8974911158132,40.8420670890514
-73.8509156336062,40.710471219054
-73.9055792448461,40.7453913578384
-73.7956315777905,40.5878442516338
-73.9242589682667,40.743807824641
-73.8996803673552,40.8622258759126
-73.9412247954195,40.8485899867394
-73.9422277654419,40.711800639403
-73.8503993757401,40.8955238719339
-73.981222296303,40.6558270809869
-73.9477940995741,40.7203467732103
-73.9386305436417,40.7502540989266
-73.9424718049475,40.7619939030602
-73.9628243130083,40.6921947374809
-73.8916491995515,40.6599325760873
-73.9082833173325,40.6770961573134
-73.8176817073871,40.760626652509
-73.9109174069556,40.8505680968933
-73.9643162163455,40.6810077307219
-73.9777959414384,40.7813265245395
-73.785352721676,40.7122836164192
-74.0099898339631,40.6385243439166
-74.0792481962925,40.638212108118
-73.8937249077447,40.861944193147
-73.8098808766567,40.6913738441356
-73.8148410232729,40.7043022945397
-73.9317400515436,40.7599626019693
-73.9731013535425,40.6454509756478
-73.7674279234619,40.6560780163578
-73.9791671841899,40.6934883229781
-73.8877650634257,40.8373699824639
-73.9460375322189,40.7954696347573
-73.9820418703863,40.6213403540181
-74.0811033248454,40.6177887447279
-73.9958432706923,40.7252072997723
-73.9245444493832,40.8064710234045
-73.9416787254607,40.7482312723455
-73.9763162846235,40.6825086121439
-73.891108902402,40.8670317290587
-74.0082414160087,40.640205012305
-73.9030249495275,40.675641480454
-73.9259963363522,40.8635525539702
-73.9863595369026,40.5829647241691
-73.9312360054657,40.8136667281991
-73.9048624959305,40.7001445769806
-73.986815132395,40.6999343310111
-73.9464796183596,40.631708161977
-73.9638747515651,40.7102974829724
-73.9854481053094,40.7784756618579
-73.9485576591582,40.7177198772035
-73.8762324458065,40.7043268976793
-73.8785962844416,40.7600134890764
-73.8491198175944,40.7132995668331
-73.9744019688936,40.6449186789301
-73.9815615153692,40.6840535484739
-74.0012405462426,40.6359775726968
-73.909176424195,40.6686022606044
-73.9142433281749,40.8330458683609
-73.9674636865993,40.7126172737484
-73.9174445360267,40.6992141732609
-73.9923636703446,40.6896901233195
-73.9178400228778,40.6869849369096
-73.9679569682859,40.7625392364939
-73.869796448964,40.6770568569555
-73.9168592252817,40.8464560818515
-73.8697891598403,40.7645420849793
