shape_area
16984.829941
4968.85542212
18133.8235862
5449.83993075
27571.7576214
6781.81194799
3724.34632367
3076.9832836
15827.431794
135808.012101
6209.10807905
31585.2809483
12424.847923
28415.7206438
8098.30662545
74681.3239128
4001.9276706
3980.85801111
7130.26244746
4797.93968841
17134.2643332
6978.72192167
29924.9187557
9839.94990311
36152.9726958
7992.49670212
9338.97537454
21094.2068363
62119.5167714
17391.6887394
21259.460866
11454.4137674
92782.5344084
18492.3744382
5064.52393141
30937.2772508
16258.4878897
5641.58814447
14751.5760578
3552.15972976
99418.9641096
2258.95366648
14295.4110162
9397.61226178
8466.12411515
6793.04600867
10457.5245614
3023.06629152
6084.50297047
9209.09676431
6204.18545121
24881.2553453
68196.3887778
3343.77597621
12073.2601315
32440.2331324
8657.81160623
17978.8045208
4964.31788188
6662.52104896
15572.2637759
9551.40319978
8107.45005505
11718.0547626
4256.38602543
10801.5567067
13317.4371785
49192.0706989
7785.05107905
3800.49018824
14890.9005365
25181.3147912
7719.09872305
97182.6953051
40853.4742872
19954.8590498
7106.75442207
13684.4486351
13648.844195
36450.7645146
11112.3279833
63748.115381
3087.46181238
2526.8547655
19546.2957482
50396.9014031
46240.0109573
6517.73742024
11489.3744021
