latitude
40.694275
40.804827
""
40.846982
""
40.654817
40.747092
40.6418
40.712377
""
40.745042
40.552071
40.712377
""
40.804827
40.6418
40.648214
""
40.668034
""
""
""
40.6418
40.637232
40.694094
40.791469
40.710353
""
40.735229
40.694275
40.6418
40.693916
40.654817
40.791469
40.734606
40.887018
""
40.877534
40.724694
""
40.887018
40.734606
""
40.654817
40.804827
40.711246
40.703128
40.734606
40.646913
40.710353
40.615436
40.668034
40.730718
40.6418
40.662964
40.712377
40.877534
40.731483
""
40.745042
40.792839
""
40.853529
40.654817
40.703128
""
40.703128
""
40.83028
40.712377
""
40.887018
40.778421
40.766974
40.791483
40.73698
""
40.734606
40.6418
40.646913
""
40.887018
""
40.766974
40.804827
""
40.804827
40.745095
40.70061
""
40.710353
""
40.70061
40.73698
""
40.712806
40.654817
40.83028
""
40.73698
40.734606
40.693916
40.730718
""
40.637232
40.713001
40.711246
40.853529
40.734606
""
40.745095
40.710353
40.710353
40.654817
40.887018
40.646913
40.654817
""
""
40.705517
40.713001
""
40.73698
""
40.747092
40.703128
40.791469
40.712377
40.734606
40.70061
40.735229
40.766974
40.703128
40.592214
40.654817
40.6418
""
40.711246
40.711246
40.745042
""
40.877534
40.712806
40.713001
""
40.734606
40.713329
""
""
40.637232
40.827109
40.631422
40.703128
40.747092
40.70061
40.681639
""
40.654817
40.703128
40.734606
40.6418
40.73698
40.734606
""
""
40.668034
40.637232
""
40.6418
""
40.711246
40.711246
40.877534
""
""
40.853529
40.640708
40.778421
""
40.710353
""
40.70061
40.646913
40.853529
""
40.735229
40.778421
40.654817
40.877917
40.71282
""
40.745042
40.804827
40.637232
40.846982
""
40.712735
40.791469
40.766974
40.712377
